ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ra_dec_corr,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp
152.960274,0.105801,-2.292239,0.078345,-0.941778,0.164740,-2.026663,0.145918,0.033184,0.122044,0.271900,-0.245128,3087.890768,16.964211,1641.332865,17.313396,2112.368201,16.449995,0.863401,0.349186,0.514215
153.434120,0.363526,-1.403175,0.279805,-0.480271,0.501782,-1.242113,0.533062,0.899190,0.458004,1.963281,-0.286055,520.829818,18.896626,240.447645,19.398836,393.372171,18.274910,1.123926,0.502211,0.621716
153.434120,0.363526,-1.403175,0.279805,-0.480271,0.501782,-1.242113,0.533062,0.899190,0.458004,1.963281,-0.286055,520.829818,18.896626,240.447645,19.398836,393.372171,18.274910,1.123926,0.502211,0.621716
153.375238,0.187195,-1.395191,0.158805,-0.236312,0.273424,0.218115,0.305532,-0.145174,0.262753,-0.552510,-0.223267,1315.576149,17.890575,526.338540,18.548225,1110.956676,17.147676,1.400549,0.657650,0.742899
153.607041,0.753254,-1.660341,0.764626,-0.592406,1.418162,-0.178196,1.379357,-1.516390,0.929965,-1.630588,-0.297769,147.610324,20.265574,67.370065,20.780220,105.244412,19.706423,1.073797,0.514647,0.559151
153.313768,0.401117,-1.273718,0.414877,-0.798227,0.692002,0.306176,0.666065,-0.285085,0.533385,-0.534483,-0.309580,353.772650,19.316555,165.329396,19.805513,277.210264,18.654896,1.150618,0.488958,0.661659
153.432097,0.724877,-1.723455,1.027832,-0.867147,1.167613,-0.247907,1.355133,-1.619776,0.766028,-2.114511,-0.663154,207.129507,19.897760,118.708217,20.165186,151.836626,19.308479,0.856707,0.267426,0.589281
153.432097,0.724877,-1.723455,1.027832,-0.867147,1.167613,-0.247907,1.355133,-1.619776,0.766028,-2.114511,-0.663154,207.129507,19.897760,118.708217,20.165186,151.836626,19.308479,0.856707,0.267426,0.589281
153.432097,0.724877,-1.723455,1.027832,-0.867147,1.167613,-0.247907,1.355133,-1.619776,0.766028,-2.114511,-0.663154,207.129507,19.897760,118.708217,20.165186,151.836626,19.308479,0.856707,0.267426,0.589281
153.563032,0.393216,-1.657765,0.374238,-0.191301,0.657293,0.586924,0.635503,0.857843,0.475046,1.805809,-0.335698,363.836635,19.286100,172.360015,19.760298,274.016519,18.667479,1.092819,0.474197,0.618622
153.236878,0.496638,-1.384830,0.657358,-0.375646,0.772180,0.413742,0.920908,-0.300141,0.555623,-0.540188,-0.595551,354.319960,19.314877,205.913109,19.567179,236.891771,18.825544,0.741634,0.252302,0.489332
