ra,dec,Vhel,Vhel_error,mem
15.010625,-33.81386111,130.6,3.2,1
15.09304167,-33.72930556,102.9,11.2,1
15.08825,-33.74636111,113.3,9.5,0.999
15.079,-33.75408333,111.1,2.9,1
15.07116667,-33.75383333,111.4,4.5,1
15.08320833,-33.76241667,102.1,4,1
15.082375,-33.78611111,119.1,6.4,1
15.10258333,-33.74136111,116.7,2.7,1
15.1095,-33.746,129.2,1.9,0.997
15.08795833,-33.94108333,92.5,1.5,0.996
15.07683333,-33.81316667,104.7,1.5,1
15.14104167,-33.74844444,113.6,2,0.999
15.13704167,-33.75677778,122.2,2.2,1
15.127875,-33.75894444,116.6,7.2,1
15.1325,-33.76905556,119.3,4,1
15.10945833,-33.78683333,117.4,4,1
15.16629167,-33.77875,99.2,4.7,0.999
15.12354167,-33.814,113.7,6.5,0.998
15.18795833,-33.87452778,109.9,2,1
15.18445833,-33.82188889,111.7,1,0.999
15.184125,-33.80591667,119.9,0.9,1
15.12175,-33.92894444,124.3,1.3,1
15.143,-33.83133333,114.4,1.7,0.999
15.19379167,-33.77975,104.3,1.2,1
15.203625,-33.73577778,120,5,0.997
15.20741667,-33.75919444,90.6,4.2,0.999
15.20808333,-33.85369444,108.5,1.3,0.998
15.24295833,-33.85411111,115.9,1.3,1
15.20091667,-33.83208333,111.4,0.7,1
15.23504167,-33.82977778,124,1.5,1
14.87383333,-33.77294444,121.1,0.5,1
14.98904167,-33.80283333,103.3,4.5,1
14.9815,-33.79155556,122.9,2.9,1
14.999875,-33.90147222,110.1,2.1,1
14.98870833,-33.79544444,112.9,0.8,0.999
15.02833333,-33.86705556,108.4,0.5,1
15.028625,-33.84277778,102.3,0.8,1
15.006,-33.85463889,97.7,0.9,1
15.004,-33.80247222,125.5,1.5,1
14.851,-33.75977778,110.3,0.6,1
14.85629167,-33.77261111,114.5,1.1,1
14.85683333,-33.77988889,137.2,1,0.998
14.84054167,-33.78641667,105.6,0.9,1
14.834625,-33.79033333,131.8,0.5,1
14.84683333,-33.79147222,106.7,0.6,1
14.84170833,-33.79988889,121.8,1.1,1
14.8505,-33.80636111,112.9,1.6,1
14.89104167,-33.75152778,119,3.5,1
14.89454167,-33.75552778,113.7,0.5,1
14.89616667,-33.76511111,113.2,1.5,1
14.88608333,-33.77044444,97.6,0.7,0.995
14.89270833,-33.78022222,114.5,4.7,1
14.87233333,-33.77988889,119.1,1.3,1
14.793,-33.87780556,120.3,0.8,1
14.84716667,-33.83941667,107.2,0.6,1
14.86645833,-33.81675,114.8,0.6,1
14.854875,-33.81205556,89.5,0.6,0.997
14.74204167,-33.89788889,94.8,2.3,0.998
14.771,-33.87933333,104.8,0.7,1
14.79454167,-33.78402778,125.8,1.7,1
14.90825,-33.75811111,97.3,2.2,1
14.90554167,-33.76491667,107,0.7,1
14.895125,-33.81058333,97,0.7,0.999
14.88695833,-33.81913889,117.7,0.7,0.999
14.89295833,-33.82691667,126.6,1.5,1
14.88116667,-33.83152778,118.5,0.7,1
14.891375,-33.85188889,112.5,1,1
14.91470833,-33.75583333,135.9,1.3,0.998
14.918375,-33.76447222,115.4,1.1,1
14.91145833,-33.77072222,141,4.2,0.997
14.90445833,-33.78013889,104.6,0.5,1
14.91933333,-33.78511111,125.9,0.5,1
14.91004167,-33.78480556,115.3,0.6,1
14.93108333,-33.94880556,118,1.2,1
14.926625,-33.8785,141.2,4.4,0.995
14.93633333,-33.86333333,97.4,1.2,0.999
14.94895833,-33.86036111,114.9,0.6,1
14.84304167,-33.95138889,111.3,0.6,1
14.86483333,-33.95133333,120.9,0.8,1
14.84045833,-33.94011111,101.7,1.1,1
14.887625,-33.91225,140,2.6,0.99
14.88579167,-33.89408333,107,0.6,1
14.93895833,-33.75838889,117.2,1.2,1
14.93591667,-33.77063889,110.3,2.5,1
14.92366667,-33.77680556,117.4,1.7,1
14.91608333,-33.82263889,106.9,2.1,1
14.90654167,-33.83311111,114.2,1.1,1
14.91175,-33.84297222,117.9,1.8,1
14.95733333,-33.76375,95.8,0.8,0.999
14.955875,-33.77966667,111.2,0.8,1
14.942,-33.78330556,110.8,1.2,1
14.94745833,-33.78561111,91.1,0.8,0.997
14.93083333,-33.79280556,128.7,0.8,1
14.92570833,-33.80733333,113.2,0.8,1
14.92654167,-33.81652778,111.5,1.1,1
14.961,-33.96863889,106.2,1.5,1
14.9545,-33.93008333,108.2,1.4,1
14.96616667,-33.91341667,117.6,3.1,1
14.96175,-33.90144444,110.1,1.8,1
14.97670833,-33.89063889,130.1,0.9,0.999
14.94333333,-33.96016667,115.1,2.2,0.999
14.95291667,-33.93963889,111.6,2.5,1
14.93495833,-33.929,115.8,0.6,1
14.93479167,-33.92202778,121.9,0.6,1
14.949375,-33.90830556,114,1.1,1
14.96170833,-33.85908333,105.8,1.8,1
14.96166667,-33.80494444,104.8,1.3,1
14.95425,-33.80508333,112.8,1.1,1
14.958625,-33.81191667,101,2.3,1
14.94416667,-33.83402778,93,4.4,0.999
15.00825,-33.83969444,100.2,0.5,0.999
15.03033333,-33.85361111,108.3,0.8,1
14.99191667,-33.93919444,103.9,1.2,1
14.99945833,-33.91497222,108.6,1.6,1
14.99491667,-33.90988889,112.8,0.8,1
14.991,-33.90597222,111.7,0.4,0.981
14.986875,-33.85219444,113.6,1.3,1
14.921125,-33.91486111,106.2,0.6,1
14.96520833,-33.78155556,114.5,0.9,1
14.94229167,-33.81086111,110.9,0.4,0.999
14.95833333,-33.89680556,98.2,0.7,0.999
14.94541667,-33.87905556,120.7,0.8,1
14.82266667,-33.78325,105.5,2.8,1
14.7755,-33.84286111,112.7,2.2,1
14.76908333,-33.84408333,115.2,2.5,1
14.75558333,-33.90875,111.6,4.8,0.999
14.84216667,-33.81772222,121.6,1.8,1
14.85954167,-33.87002778,109.6,2.9,0.999
14.9145,-33.76088889,139.8,1.2,0.994
14.91183333,-33.79194444,112.9,3.7,1
14.946875,-33.77513889,108.3,0.7,0.999
14.94858333,-33.7915,111.1,1.7,1
14.96620833,-33.79544444,112.3,1.4,1
14.9335,-33.82808333,112.2,2.2,1
14.922375,-33.83263889,107.8,7.2,1
14.93533333,-33.83391667,113.2,7.2,1
14.95066667,-33.83963889,94,2.4,0.998
15.17395833,-33.98361111,104.2,0.7,0.999
15.18575,-34.00944444,123.2,0.8,1
15.24229167,-33.91511111,116.5,2.2,1
15.26075,-34.06588889,117.5,3,0.999
15.15191667,-34.06275,116.7,3.7,0.999
15.22404167,-34.03236111,118.9,1.2,1
15.29070833,-33.94311111,118.9,5.6,1
15.31220833,-33.98375,109.9,1.4,0.984
15.28775,-33.98775,109.1,2,1
15.302375,-33.85222222,112.2,3.2,0.998
15.28870833,-33.87627778,112.2,1.7,1
15.294,-33.90280556,116.7,3.5,1
15.32454167,-34.08358333,108.5,1,0.999
15.37829167,-33.95830556,120.1,0.6,1
15.34670833,-33.97933333,107.8,2.9,1
15.44583333,-33.98275,95,4,0.99
15.38733333,-33.98444444,101.2,2.5,0.999
15.36983333,-34.05316667,122.1,2.7,0.999
15.36825,-34.01994444,122.8,0.8,0.999
15.45858333,-33.89516667,101.8,5.4,0.998
15.47741667,-33.98311111,120.4,2.8,0.999
15.43895833,-34.00038889,134.3,1.1,0.996
15.43741667,-34.05388889,95.1,2.2,0.96
15.40283333,-34.03011111,121.6,2.6,0.993
15.424,-34.02638889,130.8,5.9,0.985
14.90370833,-33.24786111,117,3.7,0.998
14.91529167,-33.26466667,100,4.1,0.984
14.93895833,-33.29405556,106.1,1.7,0.999
14.93379167,-33.46991667,118.4,0.5,0.999
14.87666667,-33.39219444,112.1,2,0.999
14.99441667,-33.22511111,109.4,2.2,0.951
14.986875,-33.30075,109.5,1.6,0.999
15.00429167,-33.43558333,113.1,2.2,0.997
15.02270833,-33.31708333,116,3.7,0.999
15.06320833,-33.43941667,106.7,0.6,1
15.106,-33.43016667,114.8,3.9,1
15.10783333,-33.3725,110,1,1
15.05991667,-33.35741667,103.6,1.5,0.999
15.01116667,-33.50697222,109.8,0.7,0.998
15.02220833,-33.47305556,123.3,3.2,0.995
15.041625,-33.39008333,112.5,1.9,1
15.20695833,-33.42591667,104.4,0.6,1
15.191,-33.36491667,120.5,0.7,0.999
15.11875,-33.48122222,118.2,0.7,0.966
15.13841667,-33.48158333,118.2,0.6,0.999
15.152875,-33.46505556,111.7,1.9,0.999
15.162125,-33.436,95.1,0.5,0.99
15.88475,-33.34380556,102.5,6,0.991
15.79608333,-33.47183333,118.6,1.6,0.998
15.76804167,-33.43502778,113.9,1.9,0.998
15.93329167,-33.45297222,112.8,2,0.99
15.966625,-33.42497222,105.8,5.5,0.962
14.31683333,-34.0105,125.5,1.5,0.975
14.29741667,-34.00311111,107.6,1.9,0.998
14.28229167,-33.85272222,95.6,4.7,0.965
14.33820833,-33.786,104.4,1.8,0.999
14.356625,-33.79266667,110.2,4,0.997
14.46308333,-33.81305556,116.4,3.6,0.998
14.458875,-33.87019444,136.8,1.1,0.964
14.38375,-33.95033333,122.1,1.4,0.998
14.49020833,-33.81569444,129.7,3.1,0.994
14.51695833,-33.84494444,110.7,0.5,1
14.50679167,-33.88266667,120,0.9,0.999
14.464125,-33.92191667,122.2,0.8,0.999
14.52170833,-33.92255556,103,0.7,0.999
14.43391667,-34.02061111,120.6,2.9,0.999
14.41954167,-33.98580556,111.5,3.2,0.994
14.57883333,-33.87288889,98.9,2.3,0.999
14.53829167,-33.90297222,109.9,2.6,1
14.55895833,-33.92480556,105.8,0.9,0.999
14.58320833,-33.88397222,118,5.3,1
14.55558333,-33.94436111,114.2,2.2,0.999
15.35295833,-33.45747222,88.7,1.1,0.992
15.28220833,-33.46783333,109,2.8,1
15.25379167,-33.46525,103.1,5.8,0.999
15.25683333,-33.41516667,123.9,5.2,0.997
15.43829167,-33.42780556,99.4,0.5,0.998
15.36808333,-33.55908333,115.4,2.6,1
15.42866667,-33.49666667,108.6,0.6,1
15.399625,-33.48594444,102.8,0.8,1
15.39270833,-33.47122222,103.5,2,0.998
15.366375,-33.59025,111.2,4.2,1
15.3455,-33.52630556,110.2,3.4,1
15.374375,-33.51458333,123.8,5,0.997
15.35720833,-33.46936111,128.9,4.1,0.999
15.44229167,-33.34138889,102,1.2,0.997
15.5465,-33.38861111,108,3.5,0.992
15.09475,-33.85633333,110.2,0.7,1
15.09266667,-33.84969444,117.1,1.1,1
15.05241667,-33.89677778,136.7,1.1,0.998
15.05458333,-33.86208333,117.8,1.2,1
15.14654167,-33.95858333,101.1,0.7,0.999
14.87495833,-34.00302778,111,1.5,0.996
15.02345833,-33.95944444,123.6,0.6,1
15.04075,-33.82933333,111.2,4,1
15.02966667,-33.83602778,102.7,1.3,1
15.06129167,-33.84780556,108.7,0.9,1
15.04254167,-33.85475,112.1,1.4,1
15.05445833,-33.95433333,120.7,0.6,1
15.099125,-33.97186111,107.7,0.5,1
15.081625,-34.04238889,113.1,1.5,1
15.031875,-34.02755556,111.6,0.8,1
15.02083333,-34.02127778,121.8,1.1,1
15.02108333,-33.99983333,117.2,2.5,1
15.15620833,-33.99069444,123.9,0.7,0.999
14.77345833,-33.57838889,113,0.6,1
14.612375,-33.63672222,133.7,3.5,0.998
14.62370833,-33.63933333,111.2,0.6,1
14.68241667,-33.58961111,104.8,0.6,1
14.7075,-33.62197222,99.2,1.2,1
14.73591667,-33.60577778,108.8,0.4,1
14.51233333,-33.59783333,103.6,1,1
14.5165,-33.56844444,111.9,2.5,1
14.52054167,-33.52294444,110.6,2,0.999
14.45979167,-33.53522222,121.1,0.6,0.999
14.48008333,-33.43983333,130,1.8,0.997
14.56883333,-33.43838889,115,3.6,0.999
14.62741667,-33.45566667,120.8,4.7,0.999
14.66154167,-33.58397222,118.6,0.4,1
14.66470833,-33.57147222,94.6,2.4,0.998
14.637,-33.52475,115.6,1.4,1
14.61195833,-33.59247222,95.1,0.9,0.997
14.605,-33.51877778,103.6,1,1
14.73866667,-33.62452778,107.1,1.9,1
14.711,-33.52016667,99.7,3.4,0.999
14.695625,-33.51713889,115.5,0.5,1
14.69020833,-33.586,106.9,0.7,1
14.70395833,-33.57311111,103,0.4,0.999
14.68625,-33.51358333,111.7,0.5,1
14.676,-33.50161111,92.8,0.9,0.997
14.71783333,-33.43375,95.3,1.8,0.998
14.68854167,-33.43955556,110.7,1.9,1
14.777375,-33.43644444,103.6,1.6,1
14.77183333,-33.44819444,109.7,1.2,0.999
14.78304167,-33.55897222,94.8,2.2,0.999
14.801875,-33.54363889,115.1,0.8,0.999
14.809875,-33.52883333,115.3,0.4,0.998
14.82016667,-33.52372222,119.8,2.1,1
14.79879167,-33.51388889,117.5,0.6,1
14.75,-33.48738889,106.9,5,0.995
14.746875,-33.44733333,122.9,0.6,1
14.76025,-33.53597222,111.6,1,1
14.74708333,-33.53330556,102.1,0.6,0.996
14.76179167,-33.52888889,109.4,0.5,1
15.31795833,-33.80069444,119.9,0.5,1
15.02266667,-33.70188889,109.9,0.5,0.999
15.165375,-33.59922222,102.2,0.7,1
15.057625,-33.82422222,100,2.4,0.998
15.036625,-33.77363889,116.4,0.7,1
15.02679167,-33.77505556,96.8,0.8,0.999
15.10304167,-33.76108333,102,1.6,0.999
15.24708333,-33.83336111,96.7,0.6,0.999
14.96245833,-33.81527778,114.3,0.5,1
14.95675,-33.67827778,102.6,5.7,0.999
14.95354167,-33.705,115.3,0.4,1
14.945375,-33.72941667,116.6,0.4,1
14.95908333,-33.75058333,101,1.5,0.999
15.016375,-33.69422222,118,1.1,0.997
15.01308333,-33.71683333,103,0.5,0.999
15.02645833,-33.74938889,119.3,0.6,1
15.03741667,-33.83969444,127.8,0.5,1
15.05579167,-33.79025,110.4,2.2,1
14.94458333,-33.79322222,94.1,3.3,0.999
15.048875,-33.68644444,115.2,2.3,0.996
15.05545833,-33.74666667,112.3,0.8,1
15.04166667,-33.75972222,111.1,1.9,1
15.035625,-33.79427778,118.1,1.4,1
15.09604167,-33.64616667,138.5,1.1,0.998
15.09208333,-33.65313889,108.5,0.9,1
15.17825,-33.84105556,99.1,2.5,1
15.13129167,-33.60280556,112,0.5,1
15.11754167,-33.74238889,111,0.6,0.999
15.11783333,-33.75002778,109.8,0.7,1
15.08820833,-33.76697222,110.3,0.6,0.998
15.13804167,-33.75405556,111.4,2.3,0.994
15.11445833,-33.78555556,118.7,3.3,1
15.21283333,-33.71272222,103.1,3.1,0.998
15.28391667,-33.82563889,119.6,7.7,1
15.02479167,-33.80263889,118.7,1.4,1
15.10541667,-33.77725,101.6,3.5,1
15.162875,-33.773,86.8,1.1,0.991
15.20675,-33.82991667,100.1,2.5,0.999
15.24258333,-33.88102778,92.6,4.7,0.998
15.292375,-33.84633333,136.6,6.2,0.998
14.99270833,-33.68572222,107.2,1,1
15.00479167,-33.70588889,96.1,7,0.998
14.96758333,-33.7355,113.5,1.1,1
15.00095833,-33.74661111,112.3,1,1
15.03791667,-33.65477778,109.3,5.7,1
15.03620833,-33.70652778,112.9,2.3,1
15.041875,-33.74308333,91.2,4.2,0.998
15.08054167,-33.61991667,115.9,7,1
15.07420833,-33.68747222,104,2.1,1
15.08516667,-33.69405556,116.2,3,1
15.08266667,-33.69891667,92,6.2,0.998
15.08591667,-33.72358333,126.2,3.1,0.999
15.07845833,-33.73308333,105.3,2.6,0.999
15.11825,-33.63966667,110.5,3.9,1
15.18925,-33.87075,121,3.7,1
15.11845833,-33.79486111,117.4,1.5,1
15.16345833,-33.70355556,109.5,1.1,1
15.27291667,-33.74072222,103.8,1.1,1
14.117625,-33.64288889,122,3.6,0.994
14.26129167,-33.59897222,114.7,0.9,0.999
14.20170833,-33.60147222,115.7,1,0.997
14.24670833,-33.75380556,130.9,2.3,0.994
14.24670833,-33.664,120,0.7,0.999
14.2925,-33.47655556,122.7,1.5,0.995
14.33195833,-33.61055556,116.6,0.6,0.998
14.375875,-33.73836111,113.6,1.1,1
14.291875,-33.61661111,102.9,0.5,0.996
14.42516667,-33.56191667,104.9,1,0.999
14.42866667,-33.58461111,137.5,1.1,0.991
14.36570833,-33.5875,109,1,0.999
14.393,-33.61030556,139.4,2.1,0.979
14.398,-33.68941667,102,0.5,0.989
14.395125,-33.66269444,130.6,0.8,0.977
14.42795833,-33.62447222,133.3,0.6,0.966
15.39170833,-33.25102778,117.4,0.7,0.998
15.63841667,-33.237,105.5,0.8,0.997
15.67158333,-33.3085,102.8,0.9,0.996
13.87454167,-33.76825,120.4,0.7,0.994
13.92570833,-33.99875,96,1.3,0.962
14.14804167,-33.84344444,109.6,3.5,0.998
14.12995833,-33.89627778,113,1.8,0.993
15.03333333,-33.72961111,112.8,4,0.999
15.07854167,-33.74552778,120.9,4.3,0.999
14.98804167,-33.66747222,102.2,4.9,0.999
14.96020833,-33.81158333,130,5.4,0.999
14.94283333,-33.71947222,110.1,5.2,1
15.05983333,-33.67363889,112.6,4.2,0.999
15.08504167,-33.72572222,90.5,4.9,0.998
15.00758333,-33.73255556,114.2,3.2,1
15.12041667,-33.69,112.4,5.9,0.999
15.15545833,-33.65852778,105.7,5.8,1
15.150125,-33.70491667,132.5,5.6,0.999
15.09916667,-33.83272222,119,5.3,0.999
15.14358333,-33.81513889,115.9,5.4,1
15.101625,-33.7915,100,3.3,0.999
15.09291667,-33.75752778,97.4,3.5,0.999
15.12854167,-33.76663889,123.4,5,1
15.22958333,-33.77908333,109.9,3.6,1
15.18241667,-33.78008333,107.8,5,0.998
15.234125,-33.63794444,124,6.6,0.998
15.23983333,-33.66102778,111.7,9.4,1
15.01220833,-33.74975,120.5,3.1,1
14.94870833,-33.70502778,110.6,2,0.998
14.99504167,-33.7225,107.3,5.8,1
14.99845833,-33.65886111,112.2,1.2,1
15.01679167,-33.66697222,108.4,6,1
15.009,-33.68122222,103.6,2.2,0.999
14.98525,-33.8265,103.8,4.1,0.998
15.00525,-33.79294444,109.6,3.6,1
14.96420833,-33.79052778,116.3,1.7,1
15.05433333,-33.70669444,101.1,1.2,1
15.06325,-33.71975,109.4,2.1,1
15.06575,-33.73747222,107.6,6.8,1
15.07341667,-33.73641667,113.2,1.3,1
15.07333333,-33.68652778,114,3.4,1
15.10366667,-33.72205556,103.6,8.6,1
15.09704167,-33.73819444,110.4,5,1
15.07333333,-33.78194444,106.4,2,1
15.077875,-33.77766667,112,11.2,1
15.078125,-33.75586111,111.2,7,1
15.05283333,-33.81197222,119.3,3.1,1
15.06070833,-33.7865,107.5,1.1,1
15.053625,-33.78277778,115.4,8.2,1
15.03891667,-33.77022222,114.2,11.3,1
15.048875,-33.74730556,109.9,0.9,1
15.10645833,-33.68516667,111.1,12.1,0.999
15.12629167,-33.68236111,125,6.7,0.999
15.16916667,-33.67833333,108,4.3,0.999
15.202625,-33.81408333,113.1,7.9,0.999
14.8405,-33.66294444,94.2,4.2,0.997
14.878625,-33.65241667,97.3,4.4,0.999
14.82229167,-33.77716667,113.1,4.2,0.997
14.77441667,-33.70147222,108.1,5.2,1
14.71516667,-33.69997222,92.6,5.9,0.983
14.94533333,-33.565,123.8,4.2,1
14.97154167,-33.66605556,100.2,3.7,0.995
14.99083333,-33.66547222,105.9,5.7,1
14.984375,-33.79044444,116.2,4.8,1
14.93604167,-33.79738889,126,5.9,0.99
14.94341667,-33.77519444,109.4,5.5,1
14.92383333,-33.74413889,99.5,4.4,0.999
14.9605,-33.69347222,100.7,4.2,0.999
15.024125,-33.65569444,98.8,5.3,0.998
15.00604167,-33.67355556,95.3,4.8,0.999
15.0565,-33.66747222,113.8,5.1,0.999
15.04883333,-33.67269444,86.8,4.4,0.988
15.02766667,-33.6675,116.6,4.2,1
15.037375,-33.67877778,114.4,5.8,0.999
15.01675,-33.76166667,102.7,2.4,1
15.01195833,-33.73511111,110.8,4,1
14.98795833,-33.72797222,113.2,5.1,1
14.81304167,-33.63702778,114.8,5.5,1
14.88516667,-33.73658333,116.2,6,1
14.84395833,-33.67897222,100.9,4.5,0.999
14.965625,-33.73213889,128.4,1.4,1
15.00020833,-33.6245,107.8,2.2,0.999
14.96925,-33.64894444,101.3,9.2,0.999
14.833125,-33.76733333,114.6,10.4,0.999
14.851875,-33.74219444,123.5,12,0.999
14.84025,-33.68383333,102.5,1.4,1
14.739125,-33.75194444,94.1,7.5,0.992
14.836125,-33.70527778,113.4,3.7,0.999
14.890125,-33.81947222,124.5,2.1,1
14.93904167,-33.7595,117.5,6.4,1
14.927375,-33.70505556,103.5,1.1,1
14.9,-33.68594444,117.3,8,1
14.89245833,-33.68033333,115.9,3,1
14.86191667,-33.67475,110.7,2.3,0.999
14.90995833,-33.75297222,119.8,0.9,1
14.87275,-33.71572222,100.1,3.9,0.999
14.99295833,-33.57791667,106.9,3.9,0.999
14.94833333,-33.61172222,117.9,7.1,1
14.92716667,-33.66480556,110,2.9,1
14.917875,-33.66252778,89.3,3,0.984
14.96004167,-33.74058333,117.6,5.5,0.999
14.9255,-33.69383333,103.4,7.6,0.999
14.91008333,-33.66988889,108.5,10.3,1
15.058125,-33.61088889,109.5,1.6,1
15.04329167,-33.68466667,109.4,1.1,1
14.99591667,-33.72408333,102.1,5.3,0.999
14.98008333,-33.70313889,108.6,5,1
15.027375,-33.73558333,117.6,4.2,0.999
14.94754167,-33.74894444,117.2,3.2,1
14.93166667,-33.76127778,116.6,1.3,0.999
14.7585,-33.57841667,124.7,4.6,1
14.76541667,-33.68505556,118,2.1,1
14.82320833,-33.594,105.2,3.1,0.999
14.816375,-33.59241667,115.8,1.6,1
14.868375,-33.61591667,118.1,2.9,1
14.88470833,-33.64413889,117.1,2.4,1
14.868375,-33.64686111,122.6,2.5,1
14.85008333,-33.64736111,100.3,2.6,1
14.786,-33.77691667,102.5,2.9,1
14.77375,-33.7755,114.5,1.7,0.999
14.79354167,-33.73027778,111.1,3.4,1
14.82029167,-33.71825,108.4,1.7,0.998
14.82679167,-33.70119444,105.8,5.3,1
14.834625,-33.69602778,110.1,3.5,1
14.73645833,-33.72363889,120.9,1,1
14.859125,-33.67944444,108,2.2,1
14.84904167,-33.66836111,121.7,3.9,1
14.88133333,-33.66169444,116.7,1.3,0.999
14.95279167,-33.57316667,111.6,3.9,0.999
14.94075,-33.65505556,114.1,2.7,1
14.86658333,-33.78197222,103.2,5.2,0.999
14.849375,-33.76166667,115.7,4,1
14.88358333,-33.74983333,123.1,5.6,1
14.873625,-33.74063889,118.1,5,1
14.85029167,-33.75261111,108.6,4.5,1
14.883875,-33.69277778,103.8,5.1,1
14.90445833,-33.66308333,101.3,3.6,0.998
15.013125,-33.52886111,104.3,5.4,0.997
15.04970833,-33.59475,116.4,2.5,0.999
14.94929167,-33.66616667,105.3,3.5,1
14.96745833,-33.68069444,116.9,5.9,1
14.92316667,-33.81744444,118.8,5.6,1
14.94295833,-33.80816667,126.6,3,0.999
14.94758333,-33.77208333,108,3.8,1
14.92620833,-33.762,115.4,2.6,1
14.95120833,-33.71994444,118.5,2.9,1
14.90170833,-33.81375,124.8,2,1
14.87770833,-33.81169444,108.2,1.7,1
14.8915,-33.79591667,114.7,1.3,1
14.90933333,-33.77602778,114,4.4,1
14.90091667,-33.76452778,118.5,3.3,1
14.90941667,-33.76233333,109.6,1.4,1
14.91379167,-33.74072222,104.6,1.1,1
15.016,-33.67858333,106.7,3.5,0.999
14.98320833,-33.67705556,115.4,2.9,0.999
14.97716667,-33.69980556,119.6,2.5,1
15.010125,-33.69866667,111.3,4.6,1
15.01475,-33.70636111,105,4,0.999
15.02129167,-33.70358333,110,5.2,1
15.035625,-33.72997222,127.4,4.7,0.998
15.04129167,-33.74458333,115.7,5.4,0.999
14.99570833,-33.71905556,110.9,4.3,0.999
14.97579167,-33.73294444,111.8,1.5,0.999
14.96208333,-33.73444444,111.3,5.1,0.999
14.994,-33.76544444,105.8,2.2,1
14.96975,-33.76027778,105.9,2.3,1
14.98408333,-33.74130556,127.2,4.6,1
14.956625,-33.75255556,105.8,2.3,1
14.94925,-33.73516667,120.5,4.2,1
14.958375,-33.72722222,112.2,1.8,1
14.85995833,-33.77425,118,5.4,1
14.85454167,-33.71916667,116.3,3.2,1
14.77904167,-33.61213889,118.4,5.8,1
14.81304167,-33.66222222,115.5,1.1,1
14.80679167,-33.65591667,97,4,0.998
14.89020833,-33.7425,103.3,4,1
14.9865,-33.65786111,110.9,6.9,1
15.00325,-33.64105556,115.9,3.6,0.999
14.82841667,-33.71991667,117.3,1.9,1
14.85545833,-33.69294444,91.3,4.8,0.993
14.84866667,-33.6805,134.8,9.8,0.99
14.77720833,-33.75816667,118.1,2.6,1
14.90408333,-33.50786111,101.4,4.5,0.999
14.90708333,-33.78377778,102,0.9,0.998
14.92791667,-33.732,110.3,3.5,1
14.93745833,-33.70738889,95.8,3.5,0.999
14.90458333,-33.71847222,111.7,2.8,1
14.923625,-33.69925,138.7,9.2,0.997
14.90670833,-33.67277778,128,1.5,1
15.0175,-33.66569444,115,10.4,1
14.97016667,-33.75522222,103.2,1.2,1
14.96620833,-33.69613889,116,1.7,1
15.05604167,-33.59341667,108.2,6.4,0.999
15.057625,-33.66222222,99,2.8,0.998
15.057375,-33.73616667,116.2,2.1,1
15.026625,-33.77402778,98.9,3.5,0.999
15.02558333,-33.72647222,101.3,1.5,0.997
14.86245833,-33.69930556,134.7,5.8,0.999
14.90741667,-33.73405556,122.6,5,1
15.02420833,-33.77119444,126.8,5.2,0.998
14.787375,-33.73791667,118.4,8.1,0.999
15.02054167,-33.61544444,119.1,6.8,0.999
14.985,-33.747,105.2,6.1,1
14.987375,-33.738,111.2,3.5,1
14.82854167,-33.70491667,123,1.8,0.988
14.83633333,-33.63916667,109,3.8,0.998
14.91520833,-33.77794444,114.6,2.6,0.999
14.91954167,-33.68802778,99.3,4.3,0.999
14.9065,-33.726,116.5,4,1
14.90391667,-33.69886111,107.4,2.3,1
14.98275,-33.76211111,103.9,1,1
14.95791667,-33.73472222,107.9,1.2,0.999
14.97420833,-33.70977778,121.4,3.4,1
14.934625,-33.65736111,110.5,6.7,0.999
15.043625,-33.63433333,125.9,4.8,0.999
15.0415,-33.73188889,110.9,2.4,0.999
15.05216667,-33.71705556,116.4,1.8,1
15.598875,-33.92277778,113.4,0.4,0.998
15.669875,-33.94419444,98.9,2.8,0.979
15.68941667,-34.03722222,113.5,1.1,0.998
15.64445833,-34.01294444,119.1,0.6,0.991
15.762875,-33.83972222,109.1,3.1,0.978
15.80454167,-33.86205556,107.6,2.4,0.998
15.74954167,-34.12483333,124.8,0.8,0.993
15.83141667,-33.91633333,106.4,0.8,0.996
15.92091667,-33.87136111,115.9,2.8,0.996
15.8985,-34.05730556,102.7,3.4,0.981
15.88975,-33.97216667,98.9,0.8,0.99
14.567875,-33.3335,113.2,1.2,0.999
14.35808333,-33.46194444,112.5,0.5,0.998
14.40533333,-33.41272222,105.2,1.1,0.999
14.54354167,-33.24752778,108.6,0.8,0.998
14.576375,-33.26041667,111.1,2.5,0.998
14.494625,-33.28544444,130.6,0.7,0.989
14.490625,-33.29427778,113.4,1.6,0.995
14.49316667,-33.35661111,106.3,0.5,0.989
14.49775,-33.41361111,107.7,0.8,0.992
14.48545833,-33.40491667,119.8,0.6,0.999
14.48504167,-33.38108333,111.6,0.5,0.999
14.42808333,-33.30922222,121.3,0.9,0.993
15.139625,-33.76416667,84.8,1.4,0.988
15.07129167,-33.70858333,108.1,0.9,1
14.96329167,-33.77758333,101.6,5.6,0.999
15.03470833,-33.66258333,117.3,1.4,1
14.99945833,-33.64936111,108.6,3.8,1
15.014875,-33.776,105.9,4,1
14.99266667,-33.78833333,105.7,1.1,1
15.03495833,-33.73544444,115.5,4.3,1
14.97083333,-33.66666667,112.9,2.1,1
14.99854167,-33.72011111,107.6,2.1,1
14.94179167,-33.73494444,112.8,3.8,1
15.00725,-33.67425,108,3.9,0.985
15.03091667,-33.695,102.4,1.9,1
