ra,dec,Vhel,Vhel_error,mem
100.5063333,-50.88869444,211.7,6.2,0.994
100.4665,-50.93986111,229.3,7.1,0.999
100.5045,-51.06230556,224.8,1.3,0.998
100.3894167,-50.97288889,236.5,5.4,1
100.491125,-50.95419444,232.6,2,0.998
100.5288333,-50.95594444,233.6,10.5,0.998
100.5934167,-50.91655556,219.8,5.3,0.997
100.5468333,-50.86697222,229,3.8,0.997
100.313125,-51.0515,225.2,3.2,0.998
100.324,-51.02555556,228.8,3.6,0.998
100.4960833,-50.91622222,226.9,2.9,1
100.4805417,-50.93875,234.9,4.1,0.998
100.5860833,-50.96475,226.3,6,0.998
100.5249583,-50.95241667,219.4,4.4,0.998
100.3169583,-51.00594444,219.2,3.4,1
100.3877083,-51.09394444,242.3,5.3,0.977
100.5545833,-51.00269444,231.6,4.7,0.998
100.6102083,-51.03536111,235.2,2.8,0.993
100.3601667,-50.88091667,226.1,4.3,0.998
100.3875833,-50.90805556,221.7,4,0.999
100.4045833,-50.97238889,236.4,3,1
100.537875,-50.87477778,242.2,4.1,0.963
100.3654583,-50.96580556,222.7,5.5,0.999
100.2807083,-50.93061111,244.3,5.5,0.958
100.6197083,-50.9415,222.2,3.4,0.998
100.2150833,-50.97277778,212.6,2.7,0.999
100.2724167,-51.09047222,225.9,1.2,1
100.28825,-51.06597222,214.6,5.9,0.996
100.2522083,-50.86258333,212.4,2.3,1
100.3237083,-50.88547222,217.8,1.5,1
100.3588333,-50.92888889,214.1,0.7,0.999
100.357375,-50.97322222,227.2,11.5,0.999
100.442,-50.80733333,230.4,4.8,0.996
100.4753333,-50.96572222,226.8,1.5,1
100.4539583,-51.04233333,220.5,5.7,0.998
100.547375,-51.02686111,226.9,5.7,0.998
100.5799583,-50.96175,227.9,1.7,0.999
100.4822917,-51.00286111,226.2,2.4,1
100.4794583,-50.98719444,208.7,3.4,0.994
100.546625,-50.95361111,212.1,1.3,0.999
100.6849583,-50.59269444,222.1,5,0.941
100.6782083,-50.639,225.9,1.7,0.941
99.51745833,-50.85541667,222.5,5.5,0.941
99.56529167,-50.88327778,218.6,3.7,0.93
99.69620833,-51.00275,225.3,2,0.942
99.862125,-50.8715,220.4,3,0.984
99.80233333,-50.90308333,214.2,2.3,0.947
99.71504167,-50.87572222,231.1,2.9,0.904
99.60008333,-50.9415,231.2,3.1,0.905
99.849125,-50.87580556,220.7,4.8,0.984
100.3919167,-50.93055556,227.8,3,1
100.3249167,-51.05963889,224.4,2.2,0.999
100.36825,-50.97466667,223.8,3,1
100.3988333,-50.96925,223.2,4.4,1
100.4554583,-50.92016667,229.7,5.5,0.998
100.459875,-51.00416667,229.2,4.6,0.999
100.4001667,-51.05333333,229.4,4.7,1
100.2165,-51.05525,234.1,4,1
100.3615833,-50.93488889,213.7,1.8,1
100.2925417,-50.9495,227.8,2,1
100.4383333,-50.81497222,229.9,3.6,0.999
100.5707083,-51.03177778,236.9,10.8,0.998
100.6205417,-50.9,226.6,3.6,1
100.4564167,-50.98294444,217.1,3.4,1
100.4405417,-51.02163889,224.8,3.5,1
100.1579583,-50.98377778,219.6,4.9,1
100.2617917,-51.02291667,212.1,3.8,1
100.3342917,-51.09163889,213.3,5.4,1
100.474,-51.05730556,223,1.6,1
100.1842083,-50.93872222,209.7,1.7,1
100.280125,-50.88005556,226.6,5,1
100.3092917,-50.92419444,225.3,5.2,1
100.3502917,-50.91827778,213.5,2.9,1
100.4205,-50.85691667,211.7,4.2,1
100.4017083,-50.78883333,226.6,1.8,1
100.4417917,-50.89119444,227,5.3,1
100.4848333,-50.88636111,222.9,4.4,1
100.4648333,-50.97425,228,5.3,1
100.5044167,-50.89936111,220.1,4.3,1
100.4997083,-50.95666667,222.7,2.8,1
100.4855,-50.98730556,231.6,4.7,1
100.5483333,-50.87358333,221.7,7.4,0.998
100.5175417,-50.91555556,224.8,5.1,1
100.3468333,-50.88791667,223.8,5,1
100.3225417,-50.92088889,228.7,9.4,1
100.3263333,-50.9275,235.8,8.2,1
100.332125,-50.95711111,218.2,0.9,1
100.3067917,-50.98494444,217.4,10.6,0.998
100.3665417,-50.99469444,239.3,10.5,0.999
100.441375,-50.94836111,213.3,5.6,0.999
100.6279583,-50.99991667,220.3,1.8,1
100.56525,-51.03325,197.1,3.4,0.972
100.5920417,-50.96475,219.8,2.6,1
100.5588333,-50.92369444,226.4,2.4,1
100.6448333,-50.90980556,216.1,2.4,1
100.256,-50.87516667,221.7,2.6,1
100.3560417,-50.93616667,214.2,1.5,1
100.5645417,-50.88647222,220.7,3.2,1
100.5042083,-51.00461111,232.8,3.2,0.996
100.4794167,-50.95697222,225.7,5.4,1
100.2844583,-50.91141667,229.2,3.4,0.999
100.2787083,-50.92747222,216.8,4.5,1
100.3160417,-50.86180556,218.1,3.6,1
100.517125,-50.97969444,233.3,3.8,1
100.2132917,-50.94277778,222.1,3.1,1
100.1769583,-50.98280556,214.7,2.1,0.997
100.2086667,-50.87319444,216.2,1.4,1
100.3685833,-50.92194444,216.3,4.2,1
100.4087083,-50.92413889,214.9,2.8,1
100.4003333,-50.97925,218.7,4.2,1
100.5518333,-50.97266667,229.8,3.3,0.929
100.1800417,-50.92186111,228.2,3.5,1
100.327375,-50.83755556,221,1.3,1
100.16525,-50.95319444,216.5,2.9,0.971
100.3688333,-50.84744444,225.4,2.3,1
100.3730417,-50.88830556,211.2,3.2,0.995
100.397875,-50.89694444,230.1,2.2,1
100.4880417,-50.83402778,211.6,3.7,1
100.3355,-50.92141667,218.3,2,1
100.39175,-50.85025,216.5,2.7,1
100.379125,-50.90130556,215.8,2,1
100.4256667,-50.94605556,219.6,3.3,1
100.4868333,-50.86036111,211.2,2.4,1
100.48625,-50.89811111,211.5,1.6,1
100.543625,-50.85683333,225.9,2.1,0.999
100.3715417,-50.91405556,229.4,2.4,1
100.42825,-50.80391667,234.2,3.3,1
100.3860833,-50.96319444,223.8,5,1
100.4295833,-50.90897222,222.4,2,1
100.5466667,-50.81108333,205.8,4.4,0.96
100.5259583,-50.96122222,214.6,0.7,0.996
100.4887917,-51.07030556,216.5,4.2,1
100.4655833,-51.01313889,225.8,2.6,1
100.5094583,-50.96683333,222.3,2.4,1
100.5945833,-50.88227778,221.9,5.6,1
100.3144583,-51.02108333,223.4,2.7,1
100.3227917,-51.00483333,219.5,6.2,1
100.2048333,-51.00922222,230.3,2.4,1
100.2813333,-50.816,229.8,9.5,0.999
100.320375,-50.93416667,220.6,5.2,1
100.5040833,-50.99175,210.9,11.8,1
100.1893333,-50.85041667,223.4,5.2,1
100.3337083,-50.94616667,228.6,8.8,0.999
100.38375,-50.91566667,219,5.5,1
100.451,-50.91713889,219.3,7.3,0.999
100.5064583,-50.88341667,221.3,2.2,1
100.19325,-50.90591667,229.1,7.5,0.998
100.299375,-51.02080556,211.2,4.2,0.999
100.456125,-50.87438889,217.2,4,1
100.4515833,-50.95355556,221,4.7,1
100.4166667,-51.00938889,226.2,2.6,1
100.592,-50.84547222,217,10.7,0.999
100.5927917,-50.86927778,216.1,3.1,0.999
100.63225,-50.93808333,227.8,9.5,0.998
100.2665,-51.04291667,228.3,4.7,0.999
100.232,-50.9065,223,5.1,1
100.354,-51.02741667,215.8,3.3,1
100.500625,-50.92513889,228.8,5.4,1
