ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ra_dec_corr,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp
168.383559,0.470745,22.153723,0.352650,0.406479,0.936907,-0.251562,0.887115,-0.051213,0.505440,-0.101324,0.038885,307.576346,19.468483,234.503846,19.426014,330.203452,18.464966,0.961048,-0.042469,1.003517
168.383559,0.470745,22.153723,0.352650,0.406479,0.936907,-0.251562,0.887115,-0.051213,0.505440,-0.101324,0.038885,307.576346,19.468483,234.503846,19.426014,330.203452,18.464966,0.961048,-0.042469,1.003517
168.383559,0.470745,22.153723,0.352650,0.406479,0.936907,-0.251562,0.887115,-0.051213,0.505440,-0.101324,0.038885,307.576346,19.468483,234.503846,19.426014,330.203452,18.464966,0.961048,-0.042469,1.003517
168.342402,0.382759,22.102810,0.289005,-0.269540,0.765982,0.081640,0.786317,0.083913,0.413838,0.202768,0.098338,405.009759,19.169703,188.423113,19.663553,344.644918,18.418489,1.245064,0.493851,0.751213
168.404638,0.376945,22.159206,0.263944,0.404140,0.744555,-0.056877,0.678730,0.690829,0.388112,1.779972,0.075320,402.015052,19.177759,174.618003,19.746166,343.711013,18.421436,1.324730,0.568407,0.756323
168.404638,0.376945,22.159206,0.263944,0.404140,0.744555,-0.056877,0.678730,0.690829,0.388112,1.779972,0.075320,402.015052,19.177759,174.618003,19.746166,343.711013,18.421436,1.324730,0.568407,0.756323
168.358716,0.697432,22.113343,0.539507,-0.093543,1.583765,2.114868,1.701363,0.441376,0.826318,0.534148,0.181915,186.905390,20.009312,125.830491,20.101923,173.653563,19.162710,0.939213,0.092611,0.846601
168.358716,0.697432,22.113343,0.539507,-0.093543,1.583765,2.114868,1.701363,0.441376,0.826318,0.534148,0.181915,186.905390,20.009312,125.830491,20.101923,173.653563,19.162710,0.939213,0.092611,0.846601
168.351408,0.626790,22.092886,0.485647,-0.832377,1.218242,0.098956,1.293351,0.731623,0.707724,1.033769,0.073031,205.864251,19.904413,128.374772,20.080189,189.553359,19.067591,1.012598,0.175776,0.836823
168.351408,0.626790,22.092886,0.485647,-0.832377,1.218242,0.098956,1.293351,0.731623,0.707724,1.033769,0.073031,205.864251,19.904413,128.374772,20.080189,189.553359,19.067591,1.012598,0.175776,0.836823
168.351408,0.626790,22.092886,0.485647,-0.832377,1.218242,0.098956,1.293351,0.731623,0.707724,1.033769,0.073031,205.864251,19.904413,128.374772,20.080189,189.553359,19.067591,1.012598,0.175776,0.836823
168.332466,0.363829,22.155652,0.241682,0.825196,0.630517,-1.708197,0.694167,-0.091284,0.398396,-0.229129,0.214184,505.861455,18.928288,191.085221,19.648321,479.565323,18.059801,1.588520,0.720034,0.868486
168.332466,0.363829,22.155652,0.241682,0.825196,0.630517,-1.708197,0.694167,-0.091284,0.398396,-0.229129,0.214184,505.861455,18.928288,191.085221,19.648321,479.565323,18.059801,1.588520,0.720034,0.868486
168.326193,0.623962,22.112410,0.451929,-0.107064,1.245034,0.944990,1.244741,0.885930,0.659056,1.344241,0.121023,229.710124,19.785416,106.384106,20.284197,192.919027,19.048483,1.235714,0.498781,0.736933
168.326193,0.623962,22.112410,0.451929,-0.107064,1.245034,0.944990,1.244741,0.885930,0.659056,1.344241,0.121023,229.710124,19.785416,106.384106,20.284197,192.919027,19.048483,1.235714,0.498781,0.736933
168.326193,0.623962,22.112410,0.451929,-0.107064,1.245034,0.944990,1.244741,0.885930,0.659056,1.344241,0.121023,229.710124,19.785416,106.384106,20.284197,192.919027,19.048483,1.235714,0.498781,0.736933
168.373360,0.371586,22.149356,0.326384,-0.107269,0.777923,-1.004778,0.857250,0.641276,0.442172,1.450285,0.043768,395.503659,19.195490,168.801304,19.782949,368.111171,18.346973,1.435976,0.587460,0.848516
168.373360,0.371586,22.149356,0.326384,-0.107269,0.777923,-1.004778,0.857250,0.641276,0.442172,1.450285,0.043768,395.503659,19.195490,168.801304,19.782949,368.111171,18.346973,1.435976,0.587460,0.848516
168.347448,0.256119,22.148422,0.215107,-0.604570,0.516976,0.417461,0.641140,0.610357,0.321527,1.898307,0.058156,576.120093,18.787083,246.666779,19.371111,586.344664,17.841537,1.529573,0.584028,0.945545
168.347448,0.256119,22.148422,0.215107,-0.604570,0.516976,0.417461,0.641140,0.610357,0.321527,1.898307,0.058156,576.120093,18.787083,246.666779,19.371111,586.344664,17.841537,1.529573,0.584028,0.945545
168.347448,0.256119,22.148422,0.215107,-0.604570,0.516976,0.417461,0.641140,0.610357,0.321527,1.898307,0.058156,576.120093,18.787083,246.666779,19.371111,586.344664,17.841537,1.529573,0.584028,0.945545
168.350340,0.681923,22.159305,0.602719,0.105847,1.363619,0.879334,1.561177,-1.405234,0.854441,-1.644624,0.214898,223.807560,19.813679,130.945220,20.058664,192.208144,19.052490,1.006174,0.244986,0.761189
168.350340,0.681923,22.159305,0.602719,0.105847,1.363619,0.879334,1.561177,-1.405234,0.854441,-1.644624,0.214898,223.807560,19.813679,130.945220,20.058664,192.208144,19.052490,1.006174,0.244986,0.761189
168.350340,0.681923,22.159305,0.602719,0.105847,1.363619,0.879334,1.561177,-1.405234,0.854441,-1.644624,0.214898,223.807560,19.813679,130.945220,20.058664,192.208144,19.052490,1.006174,0.244986,0.761189
168.399421,0.684987,22.157654,0.503662,-0.021833,1.427861,-0.187338,1.485041,0.553632,0.774590,0.714742,0.103355,217.804827,19.843197,133.677847,20.036240,205.268751,18.981113,1.055126,0.193043,0.862083
168.399421,0.684987,22.157654,0.503662,-0.021833,1.427861,-0.187338,1.485041,0.553632,0.774590,0.714742,0.103355,217.804827,19.843197,133.677847,20.036240,205.268751,18.981113,1.055126,0.193043,0.862083
