ra,dec,Vhel,Vhel_error,mem
152.15475,12.35163889,292.2,1.8,1
152.0685417,12.2665,277.9,2,1
152.0963333,12.36658333,291.8,1.8,1
152.0512917,12.29944444,273.6,1.7,1
152.1599167,12.3475,289.6,1.7,1
152.1414167,12.254,287.5,1.9,1
152.0788333,12.36002778,281.3,1.9,1
152.0622083,12.3455,279.4,1.9,1
152.0555417,12.33711111,286.3,2,1
152.1585,12.2645,282.3,1.9,1
152.1308333,12.24808333,279.3,2,1
152.1074583,12.24544444,289.5,1.8,1
152.175625,12.32575,270.7,3.7,1
152.1019167,12.24419444,268.3,2,1
152.159875,12.26241667,273.4,4.3,1
152.14875,12.3645,285.2,1.7,1
152.1207083,12.37452778,279.5,1.9,1
152.065125,12.35675,295,1.8,1
152.0890417,12.24522222,282.3,3.7,1
152.15625,12.25608333,270.8,2.1,1
152.083,12.24688889,287.9,1.9,1
152.1617083,12.26041667,272.1,1.7,1
152.133125,12.37330556,288.2,2,1
152.09475,12.24183333,281.9,2,1
152.0446667,12.29011111,278.8,1.8,1
152.1327083,12.37525,294.9,2.1,1
152.1432083,12.24472222,280.7,1.8,1
152.085375,12.37386111,283.6,3.3,1
152.1859583,12.30911111,298.8,3.2,1
152.0936667,12.37780556,276.1,1.8,1
152.134375,12.23955556,287.6,2.1,1
152.1821667,12.33272222,298.9,1.9,1
152.1581667,12.25144444,286.2,2.1,1
152.1385,12.23980556,289,1.7,1
152.112875,12.23513889,290.3,2,1
152.1110417,12.23494444,278.2,2.1,1
152.18575,12.28966667,289.7,2.3,1
152.1884583,12.29933333,272.3,2.1,1
152.0845833,12.23866667,277.9,1.7,1
152.0613333,12.25083333,296.7,1.9,1
152.1278333,12.23244444,288.6,2.1,1
152.0449583,12.34880556,286.3,2.1,1
152.1862083,12.33913889,288.4,1.9,1
152.1548333,12.24163889,282.9,2.1,1
152.0333333,12.32341667,281.7,2.1,1
152.1382917,12.23333333,277.7,1.9,1
152.1244167,12.22908333,298.3,1.8,1
152.0526667,12.25308333,299.4,2.1,1
152.0891667,12.23016667,270.5,1.9,1
152.1149167,12.22655556,276.8,4.1,1
152.1804167,12.35655556,275.8,2,1
152.0682083,12.23852778,283.3,1.6,1
152.1969583,12.31030556,283.9,2,1
152.1020417,12.22591667,275,1.7,1
152.1754583,12.25247222,276.3,2.1,1
152.0434583,12.25938889,290.1,1.9,1
152.152625,12.38197222,294.5,2,1
152.167375,12.37266667,271.9,2.1,1
152.078125,12.38513889,283.3,2.1,1
152.1869167,12.26652778,276.5,1.9,1
152.19175,12.27594444,287.5,2.1,1
152.0716667,12.38283333,280.3,2,1
152.1418333,12.38794444,292.4,2.1,1
152.18975,12.27008333,287.5,1.9,1
152.0412917,12.35672222,281.6,4.5,1
152.1994167,12.30822222,261.5,2.6,1
152.1942917,12.27880556,279.2,1.9,1
152.1891667,12.26725,279.1,2,1
152.0259583,12.29594444,276.3,1.9,1
152.0298333,12.33705556,285.9,2,1
152.064,12.23680556,287.4,1.9,1
152.07075,12.23261111,293.8,2.1,1
152.070375,12.38477778,273.3,2.1,1
152.045625,12.36577778,267.5,3.3,1
152.0318333,12.27072222,278.4,2,1
152.0618333,12.23636111,288.2,2,1
152.0372083,12.26088889,289.7,1.9,1
152.0250417,12.33091667,276.4,1.9,1
152.1055,12.22013889,278.8,2,1
152.0947917,12.39516667,287.6,2,1
152.0310417,12.26905556,274.2,1.6,1
152.1894167,12.26080556,285.7,2,1
152.2025417,12.32155556,294.7,1.9,1
152.0217917,12.3165,290.2,2,1
152.0585833,12.23652778,286.2,1.8,1
152.2015,12.32838889,298,2.1,1
152.0241667,12.33238889,283.3,2,1
152.0215833,12.324,282.6,1.8,1
152.0266667,12.27413889,281.7,2.5,1
152.0212917,12.29213889,276,1.9,1
152.02025,12.29822222,280.5,1.9,1
152.194875,12.26605556,271,1.7,1
152.1291667,12.21841667,292.7,2,1
152.042125,12.36872222,279.8,2,1
152.0335833,12.25844444,278.3,1.7,1
152.0189167,12.29891667,269,2,1
152.2014167,12.34158333,303.3,1.8,1
152.017,12.30788889,277.7,2.1,1
152.2077083,12.30022222,282.6,1.9,1
152.1702083,12.38311111,287.1,2,1
152.033375,12.255,289.2,1.9,1
152.0160417,12.312,276.2,1.9,1
152.20875,12.29925,270.8,1.9,1
152.2100417,12.31586111,281.6,1.7,1
152.2032917,12.27063889,282.8,2,1
152.0205833,12.34336111,277.7,1.8,1
152.09,12.21425,297.7,2.5,1
152.2102083,12.32572222,292.6,2.1,1
152.0285417,12.25552778,277.8,2.1,1
152.1979167,12.36011111,276.2,2,1
152.0120833,12.29925,294.6,1.8,1
152.211125,12.32927778,282.6,1.8,1
152.0649167,12.22088889,288.8,2,1
152.015,12.2795,300,2.6,1
152.1905417,12.37280556,260.2,2.1,1
152.0120833,12.28738889,263.9,1.8,1
152.051125,12.38880556,286.4,2.8,1
152.0246667,12.25627778,276,2,1
152.1935417,12.24533333,274,2.1,1
152.0135,12.33827778,290.3,2.1,1
152.2035417,12.35761111,276,1.8,1
152.0669583,12.40116667,277,2.1,1
152.192,12.37597222,266.3,2.3,1
152.0227083,12.36294444,300.1,1.7,1
152.2074167,12.36,278.5,2,1
152.1998333,12.24516667,273.5,1.9,1
152.1555,12.21047222,292.6,2.1,1
152.2128333,12.35366667,286.1,2,1
152.0081667,12.27005556,272.5,1.8,1
