ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ra_dec_corr,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp
226.596285,0.219921,67.059080,0.215672,-0.441908,0.294245,0.025411,0.301248,0.242243,0.238363,1.016278,-0.035424,315.212167,19.440859,155.549190,19.858873,236.938212,18.811308,1.047565,0.418015,0.629551
226.586921,0.048716,67.067744,0.046789,-0.097064,0.059799,0.233512,0.069821,-0.073668,0.056962,-1.293266,0.004434,3257.684828,16.905094,1326.102840,17.532099,2784.170141,16.136156,1.395943,0.627005,0.768938
226.650442,0.079560,67.072796,0.075530,-0.167719,0.095008,0.129340,0.103780,-0.087448,0.088623,-0.986736,-0.025244,1299.576526,17.902863,601.066037,18.391237,1010.227858,17.236847,1.154390,0.488375,0.666016
226.471353,0.099246,67.094468,0.099161,-0.194663,0.122361,0.221960,0.135578,-0.159125,0.111122,-1.431979,0.032204,984.849093,18.203943,465.112171,18.669647,770.253044,17.531311,1.138336,0.465704,0.672632
227.974446,0.078210,66.831110,0.069467,-0.249073,0.110007,-0.134621,0.097429,-0.036124,0.078851,-0.458137,-0.012106,1585.323086,17.687073,711.406960,18.208246,1250.731580,17.004986,1.203260,0.521173,0.682087
227.502401,0.164187,66.825333,0.145556,0.181908,0.226809,-0.403594,0.188526,-0.060730,0.158183,-0.383922,-0.054918,530.376730,18.875906,262.865396,19.289209,395.740144,18.254370,1.034840,0.413303,0.621536
227.796403,0.075440,66.906521,0.075488,-0.048273,0.108619,0.172028,0.096510,0.028802,0.081108,0.355105,0.007731,1401.219352,17.821102,636.810476,18.328516,1082.629607,17.161695,1.166821,0.507414,0.659407
228.072319,0.139813,67.029024,0.131962,-0.185101,0.179235,0.158348,0.179193,0.074544,0.141811,0.525658,-0.101306,641.034800,18.670162,302.149678,19.137987,484.386171,18.034916,1.103071,0.467825,0.635246
227.717329,0.136176,67.053836,0.120917,-0.454848,0.183258,0.238048,0.172008,-0.068558,0.139528,-0.491353,-0.043588,620.630786,18.705284,294.718802,19.165022,458.081557,18.095539,1.069483,0.459738,0.609745
227.679243,0.062466,67.063140,0.054686,-0.069472,0.087398,0.029943,0.076590,0.002923,0.063234,0.046219,-0.028890,2031.838971,17.417645,872.326853,17.986845,1622.645864,16.722336,1.264509,0.569201,0.695309
227.927161,0.118240,67.040768,0.108737,-0.063103,0.160182,-0.012176,0.146881,0.182615,0.122353,1.492530,-0.032838,854.800863,18.357704,402.146632,18.827581,642.073979,17.728933,1.098648,0.469877,0.628771
227.966640,0.130475,67.111554,0.131157,-0.147192,0.196949,0.324150,0.175043,-0.251920,0.144023,-1.749165,0.031882,592.617065,18.755432,244.199638,19.369179,389.807548,18.270769,1.098410,0.613747,0.484663
228.279417,0.112524,67.054279,0.125999,0.007303,0.157579,-0.179859,0.161798,-0.133294,0.124283,-1.072502,0.035108,677.669734,18.609821,332.300054,19.034716,505.558476,17.988466,1.046249,0.424894,0.621355
228.370957,0.263840,67.079663,0.314596,0.254645,0.377766,-0.196280,0.386882,0.471321,0.308261,1.528969,-0.002870,227.742932,19.793755,114.712425,20.189516,170.021801,19.171635,1.017881,0.395761,0.622120
228.376200,0.038031,67.110233,0.042329,-0.047733,0.050313,0.078965,0.051827,0.021462,0.040714,0.527146,-0.030545,4319.962820,16.598667,1734.535428,17.240583,3729.772382,15.818689,1.421894,0.641916,0.779978
228.202551,0.139629,67.185318,0.144372,0.143200,0.194935,-0.016264,0.198830,0.269819,0.144302,1.869822,-0.105272,527.200533,18.882427,259.425503,19.303511,387.144626,18.278212,1.025299,0.421083,0.604216
227.980202,0.113754,67.179895,0.098738,-0.307610,0.169421,0.047343,0.136660,-0.088857,0.108505,-0.818920,-0.076505,872.876951,18.334984,390.884702,18.858421,697.226741,17.639460,1.218962,0.523438,0.695524
228.012421,0.072818,67.204947,0.073072,0.013601,0.097222,-0.069967,0.098728,-0.097447,0.075321,-1.293749,-0.016351,1582.351268,17.689110,694.256716,18.234741,1262.151769,16.995117,1.239624,0.545631,0.693993
228.092379,0.189594,67.235137,0.180593,-0.710855,0.260021,0.606382,0.245044,-0.098741,0.192305,-0.513462,-0.072094,415.620789,19.140623,204.225931,19.563265,299.263450,18.557762,1.005503,0.422642,0.582861
228.005360,0.208166,67.236062,0.201737,-0.056448,0.278717,0.044257,0.286556,-0.243397,0.215197,-1.131042,-0.068970,306.773844,19.470322,154.728779,19.864614,210.672061,18.938879,0.925735,0.394293,0.531443
228.358648,0.036049,67.272969,0.037420,-0.060904,0.046586,0.000230,0.050247,-0.013266,0.036662,-0.361855,-0.109718,4676.176577,16.512640,1866.215055,17.161139,4029.452905,15.734780,1.426358,0.648499,0.777860
228.186595,0.051291,67.311693,0.053894,-0.231762,0.065628,0.060832,0.073147,-0.013367,0.053626,-0.249268,-0.113602,2436.721218,17.220352,1008.824954,17.829002,2003.236913,16.493565,1.335438,0.608650,0.726788
227.124711,0.081353,66.872201,0.080896,-0.048772,0.126286,0.053947,0.117279,0.029517,0.087173,0.338606,-0.078277,1195.176499,17.993786,550.141659,18.487356,932.640355,17.323610,1.163746,0.493570,0.670176
227.228740,0.139265,66.940458,0.133126,0.093924,0.207732,0.024449,0.190244,-0.112945,0.142189,-0.794328,-0.049101,610.876458,18.722483,279.981479,19.220718,470.373151,18.066790,1.153929,0.498236,0.655693
227.430896,0.113934,67.001839,0.104263,-0.028482,0.159923,0.321988,0.150595,0.058237,0.119652,0.486721,-0.054504,765.009151,18.478201,339.880339,19.010227,576.543184,17.845816,1.164412,0.532026,0.632385
227.506165,0.116198,67.005511,0.108839,-0.128759,0.168656,0.211182,0.157418,-0.138215,0.125274,-1.103304,-0.038029,706.051373,18.565275,323.244513,19.064714,530.492524,17.936197,1.128517,0.499439,0.629078
227.241106,0.094066,66.972219,0.092408,0.094724,0.130517,0.022741,0.129059,-0.160355,0.095629,-1.676845,-0.131500,959.406730,18.232361,446.149757,18.714840,745.612488,17.566612,1.148228,0.482479,0.665749
227.276098,0.162326,66.982210,0.162186,-0.052250,0.214664,0.057781,0.230150,0.020163,0.175808,0.114685,-0.101280,504.099727,18.931076,241.105307,19.383026,342.115828,18.412462,0.970564,0.451950,0.518614
227.280734,0.100650,66.986033,0.097831,-0.019848,0.142975,-0.047452,0.140041,0.127440,0.105990,1.202373,-0.051447,811.950464,18.413544,352.218609,18.971512,598.625562,17.805008,1.166504,0.557968,0.608536
227.185743,0.095329,66.991016,0.099073,-0.105886,0.129513,0.076218,0.143573,0.043856,0.100105,0.438105,-0.051436,893.095309,18.310122,418.435982,18.784470,673.640913,17.676825,1.107645,0.474348,0.633297
227.210845,0.121830,67.014395,0.121016,-0.406961,0.168173,-0.558905,0.195861,0.101534,0.126434,0.803061,-0.042252,704.913406,18.567028,336.861787,19.019913,517.390352,17.963350,1.056562,0.452885,0.603678
227.222490,0.089286,67.031414,0.083865,-0.087227,0.118380,-0.471075,0.119174,-0.029747,0.093197,-0.319188,-0.081450,1120.373604,18.063959,579.870597,18.430214,939.280164,17.315908,1.114305,0.366255,0.748051
227.386611,0.066430,67.054112,0.055440,-0.013719,0.090031,0.189637,0.078341,0.007988,0.063433,0.125924,-0.110904,1917.568111,17.480490,866.560994,17.994045,1528.825657,16.787001,1.207045,0.513556,0.693489
227.375125,0.197677,67.059457,0.181166,0.191846,0.282902,-0.246259,0.261110,0.464384,0.210143,2.209851,0.000439,330.489795,19.389471,147.927878,19.913418,254.575265,18.733355,1.180063,0.523947,0.656116
227.312375,0.247463,67.051029,0.241218,-0.137745,0.337155,0.615574,0.349143,-0.056967,0.264806,-0.215127,-0.058160,270.465099,19.607088,134.449089,20.017147,192.969409,19.034174,0.982973,0.410059,0.572914
227.362366,0.102112,67.086673,0.097982,-0.220145,0.138796,-0.116061,0.145990,0.012384,0.110492,0.112081,-0.062500,815.118496,18.409315,365.636149,18.930920,615.458059,17.774899,1.156021,0.521605,0.634417
227.025738,0.092108,66.979804,0.083544,-0.346460,0.128464,-0.128665,0.116798,0.055489,0.090546,0.612822,-0.135824,1075.607567,18.108232,463.803477,18.672707,846.004325,17.429464,1.243242,0.564474,0.678768
226.987066,0.208032,67.002518,0.194975,-0.118840,0.294143,-0.213343,0.272531,0.228138,0.209959,1.086584,-0.118980,348.389563,19.332205,233.340445,19.418568,379.319299,18.300383,1.118185,0.086363,1.031822
227.096655,0.169521,67.032047,0.162905,0.009677,0.240737,0.544229,0.227999,-0.152044,0.181277,-0.838739,-0.050870,438.474519,19.082506,201.369028,19.578560,317.786131,18.492558,1.086002,0.496054,0.589949
227.095224,0.223117,67.033714,0.227522,-0.021569,0.311847,0.549328,0.333095,-0.478921,0.238933,-2.004414,-0.200667,282.279134,19.560671,170.395637,19.759895,167.376261,19.188662,0.571234,0.199224,0.372009
226.961015,0.168094,67.011341,0.168497,-0.580774,0.229120,0.080447,0.227998,0.039832,0.174071,0.228824,-0.185238,429.669150,19.104532,201.929625,19.575542,312.981008,18.509100,1.066442,0.471010,0.595432
226.883013,0.163676,67.037503,0.162086,0.157709,0.214395,0.143356,0.227384,0.014655,0.175117,0.083686,0.037415,421.866927,19.124428,205.886058,19.554476,306.672385,18.531208,1.023268,0.430048,0.593220
226.969126,0.145435,67.038460,0.128817,0.243106,0.180044,0.003341,0.180618,0.092698,0.149865,0.618547,-0.008042,574.664095,18.788832,246.464605,19.359156,414.897010,18.203045,1.156111,0.570324,0.585787
226.979964,0.163759,67.036104,0.157857,-0.316537,0.214172,0.382519,0.224792,0.015363,0.171564,0.089546,-0.086769,403.762280,19.172052,193.491237,19.621889,278.603415,18.635429,0.986460,0.449837,0.536623
227.069045,0.062969,67.048135,0.059343,0.000327,0.078591,0.057621,0.080476,-0.062896,0.065617,-0.958537,-0.100412,1796.746236,17.551149,781.079291,18.106804,1434.012772,16.856512,1.250292,0.555655,0.694637
227.048415,0.170630,67.057082,0.169540,-0.185421,0.222472,0.061074,0.228378,-0.153505,0.180207,-0.851828,-0.097236,393.795524,19.199190,175.618218,19.727118,289.999043,18.591904,1.135214,0.527927,0.607286
227.028340,0.075974,67.052933,0.070166,-0.200463,0.097870,0.110826,0.101247,-0.113342,0.079007,-1.434582,-0.080107,1342.288789,17.867752,597.313064,18.398037,1059.093303,17.185560,1.212477,0.530285,0.682192
226.944317,0.188746,67.038874,0.178281,0.396629,0.250061,-0.358262,0.263113,0.089415,0.194111,0.460639,-0.017344,362.441586,19.289272,168.709806,19.770691,264.609217,18.691383,1.079308,0.481419,0.597889
226.927670,0.097871,67.052667,0.094808,0.092327,0.126046,0.114254,0.137507,0.002218,0.102681,0.021606,-0.036170,902.975174,18.298178,432.507464,18.748558,687.095918,17.655352,1.093206,0.450380,0.642826
227.139241,0.215733,67.015715,0.214226,-0.484560,0.301240,0.377111,0.307810,-0.353275,0.223416,-1.581244,-0.126962,306.765626,19.470350,134.171222,20.019394,227.743972,18.854279,1.165115,0.549044,0.616072
227.192312,0.119197,67.037416,0.113983,0.047229,0.167783,0.028858,0.174119,0.062616,0.126063,0.496701,-0.065537,717.239241,18.548206,326.194563,19.054850,529.074954,17.939102,1.115747,0.506643,0.609104
227.223613,0.287424,67.047538,0.275138,-0.307631,0.378530,0.252238,0.413806,0.291756,0.296184,0.985048,-0.109251,238.326000,19.744438,115.602686,20.181122,167.501815,19.187847,0.993275,0.436684,0.556591
227.183644,0.200504,67.049733,0.205190,0.007070,0.280877,0.680784,0.327514,-0.159286,0.221361,-0.719577,-0.083901,311.364137,19.454195,146.675438,19.922649,224.518822,18.869764,1.052885,0.468454,0.584431
227.105520,0.176125,67.036203,0.170126,-0.151486,0.232441,0.252978,0.237775,-0.164988,0.188424,-0.875624,-0.042037,380.481779,19.236532,171.496673,19.752903,283.327830,18.617172,1.135731,0.516371,0.619360
227.148628,0.046090,67.061407,0.045266,-0.037899,0.057608,-0.015612,0.064748,0.003596,0.048631,0.073937,-0.055975,3259.555131,16.904470,1302.106515,17.551926,2775.896589,16.139387,1.412539,0.647455,0.765083
227.307206,0.097067,67.086330,0.096126,-0.009287,0.130743,0.335897,0.141851,0.001393,0.101086,0.013778,-0.028320,900.401293,18.301277,384.904231,18.875160,691.055578,17.649113,1.226048,0.573883,0.652164
227.101478,0.105829,67.095621,0.089380,-0.112800,0.152248,-0.109207,0.129963,-0.049293,0.101850,-0.483976,-0.098305,1217.829799,17.973400,534.945509,18.517769,968.627862,17.282503,1.235266,0.544369,0.690897
227.001873,0.223952,67.090311,0.202723,-0.496844,0.281429,0.252967,0.281147,-0.194718,0.225520,-0.863419,-0.038466,326.221581,19.403585,163.681074,19.803547,240.191814,18.796499,1.007048,0.399961,0.607086
227.001285,0.224753,67.092449,0.212335,-0.204262,0.279909,0.689664,0.290163,-0.168312,0.232188,-0.724892,-0.010933,311.882754,19.452389,158.770437,19.836618,206.246159,18.961931,0.874687,0.384230,0.490458
227.087097,0.086078,67.130626,0.079927,-0.247051,0.110596,0.155609,0.115121,0.062829,0.092457,0.679552,-0.060751,1118.416487,18.065859,506.994050,18.576035,881.446107,17.384907,1.191128,0.510176,0.680952
227.155201,0.135487,67.127968,0.134331,0.065123,0.172777,-0.402531,0.193987,0.089331,0.155380,0.574917,-0.065998,557.265457,18.822212,265.940312,19.276583,409.781367,18.216515,1.060068,0.454370,0.605698
227.238995,0.132029,67.150476,0.129987,-0.097701,0.171785,-0.015897,0.184136,0.073511,0.147493,0.498406,-0.048043,667.291022,18.626579,292.397128,19.173609,512.638558,17.973368,1.200241,0.547029,0.653212
227.172575,0.056497,67.145748,0.055528,0.042086,0.071989,-0.050284,0.076789,-0.057691,0.061384,-0.939841,-0.037534,2049.701340,17.408140,898.912107,17.954248,1677.020307,16.686550,1.267698,0.546108,0.721590
227.209490,0.052891,67.169435,0.054629,-0.093758,0.069268,0.103674,0.075794,0.059002,0.059747,0.987526,-0.057216,2222.311697,17.320354,913.014282,17.937347,1833.802832,16.589514,1.347834,0.616993,0.730841
227.530860,0.294253,67.095081,0.294222,0.342511,0.436287,-0.623825,0.463971,-0.088677,0.327629,-0.270663,-0.109053,189.699343,19.992203,88.362887,20.472868,149.944543,19.308069,1.164799,0.480665,0.684134
227.580888,0.061385,67.092375,0.056284,0.006188,0.083366,0.014624,0.078432,0.067095,0.063304,1.059885,-0.115788,1947.394417,17.463732,838.069184,18.030342,1546.596286,16.774452,1.255890,0.566610,0.689280
227.556750,0.078298,67.104741,0.072059,-0.196109,0.111330,-0.038395,0.101688,0.051493,0.080164,0.642341,-0.058985,1257.069893,17.938969,579.746361,18.430447,965.691115,17.285799,1.144648,0.491478,0.653170
227.603959,0.138350,67.111745,0.124580,0.218924,0.198423,0.010381,0.176911,0.083179,0.141137,0.589348,-0.018665,520.183670,18.896975,227.664739,19.445303,441.359719,18.135914,1.309389,0.548328,0.761061
227.425066,0.103139,67.085529,0.094986,-0.215252,0.138525,0.125870,0.134671,-0.002499,0.106878,-0.023377,-0.056855,816.216837,18.407852,394.332052,18.848886,604.294802,17.794773,1.054113,0.441034,0.613079
227.548641,0.041569,67.141380,0.040020,-0.167735,0.054518,0.031573,0.055206,0.014257,0.042409,0.336185,-0.012015,3251.656439,16.907104,1345.468878,17.516357,2735.033047,16.155489,1.360868,0.609253,0.751616
227.473344,0.093013,67.127779,0.086891,-0.243078,0.134638,0.148427,0.125881,0.016690,0.095339,0.175061,-0.073228,934.635212,18.260761,429.334370,18.756554,727.200199,17.593761,1.162792,0.495792,0.667000
227.454677,0.103987,67.138222,0.103964,0.131637,0.145732,0.112032,0.149768,-0.044447,0.107957,-0.411708,-0.131131,805.260065,18.422527,366.416964,18.928604,618.468460,17.769602,1.159002,0.506077,0.652925
227.489427,0.086058,67.157655,0.086494,-0.032053,0.120726,0.058086,0.129200,-0.022893,0.090946,-0.251719,-0.004769,1031.448062,18.153748,497.678827,18.596169,767.185118,17.535645,1.060524,0.442421,0.618103
227.531882,0.132654,67.146574,0.131001,-0.061329,0.182675,0.110637,0.179741,-0.025587,0.140475,-0.182145,-0.049155,496.963317,18.946556,228.290121,19.442324,331.220362,18.447603,0.994720,0.495768,0.498953
227.713220,0.176761,67.174765,0.185593,-0.032212,0.246283,0.210557,0.258182,-0.000349,0.194015,-0.001798,-0.087085,341.431020,19.354109,151.347352,19.888605,234.364674,18.823166,1.065439,0.534496,0.530943
227.785165,0.088979,67.168221,0.089518,-0.156735,0.127226,0.170746,0.123590,-0.013238,0.093493,-0.141597,-0.101681,967.292260,18.223473,448.718324,18.708609,736.413371,17.580091,1.128517,0.485136,0.643381
227.688865,0.082042,67.194238,0.081416,-0.052599,0.110386,-0.056539,0.118826,-0.001735,0.084954,-0.020419,-0.091004,1091.161367,18.092644,502.530261,18.585636,860.147424,17.411463,1.174173,0.492992,0.681181
227.644865,0.118461,67.185302,0.120883,-0.010126,0.161451,0.171921,0.172371,0.015883,0.126313,0.125747,-0.035136,641.632751,18.669151,320.578258,19.073708,471.988074,18.063068,1.010639,0.404556,0.606083
227.578166,0.118117,67.206265,0.115077,-0.206141,0.158720,-0.131673,0.166509,-0.046794,0.125676,-0.372339,-0.030378,593.439427,18.753925,274.294578,19.243000,447.343047,18.121294,1.121706,0.489075,0.632631
227.696669,0.165466,67.206153,0.163138,-0.144710,0.226098,-0.240334,0.236838,0.160442,0.178518,0.898746,-0.031859,380.705306,19.235895,189.348425,19.645388,277.704342,18.638939,1.006449,0.409492,0.596956
227.682012,0.059646,67.214374,0.057647,-0.234909,0.079305,0.172780,0.080640,0.076939,0.061453,1.251997,-0.092221,2010.611466,17.429047,841.555453,18.025835,1622.374340,16.722517,1.303318,0.596788,0.706530
227.773836,0.038329,67.220957,0.036509,-0.090092,0.049220,0.114534,0.050538,-0.013968,0.038831,-0.359708,-0.082525,4206.228978,16.627634,1586.225997,17.337629,3739.005772,15.816005,1.521625,0.709995,0.811629
227.659065,0.055062,67.227574,0.052155,-0.265814,0.073999,0.083704,0.072981,-0.012565,0.055511,-0.226358,-0.131481,2184.128830,17.339170,950.743141,17.893385,1743.384958,16.644413,1.248972,0.554214,0.694757
227.389345,0.213081,67.155394,0.247202,0.191293,0.311251,-0.044334,0.405916,-0.246086,0.237710,-1.035235,-0.005585,262.019217,19.641535,115.220770,20.184715,168.359764,19.182301,1.002415,0.543180,0.459234
227.343044,0.112333,67.148190,0.119442,-0.036320,0.155631,0.331947,0.181361,0.078929,0.118935,0.663626,0.033204,830.294920,18.389286,412.355153,18.800364,673.019581,17.677826,1.122538,0.411077,0.711460
227.327160,0.118834,67.154347,0.121132,-0.078827,0.170836,0.783845,0.184141,0.096973,0.130086,0.745455,-0.001767,594.991648,18.751089,289.891404,19.182955,447.340613,18.121300,1.061655,0.431866,0.629789
227.330865,0.113557,67.176050,0.107451,-0.045152,0.143704,0.004504,0.154166,0.161732,0.120185,1.345695,0.041301,714.301073,18.552664,340.985562,19.006702,540.960867,17.914980,1.091722,0.454039,0.637684
227.436135,0.098575,67.152847,0.096934,-0.140605,0.140319,0.163089,0.140801,0.064174,0.104821,0.612226,-0.048062,789.607748,18.443838,361.616570,18.942921,604.413582,17.794559,1.148361,0.499083,0.649279
227.506248,0.135548,67.194135,0.134667,-0.181414,0.185769,0.121683,0.193748,-0.081249,0.144738,-0.561353,-0.025459,495.281513,18.950237,234.958861,19.411062,375.416010,18.311613,1.099449,0.460825,0.638624
227.513127,0.190158,67.201478,0.191446,-0.097457,0.252012,0.410198,0.272623,-0.564321,0.212521,-2.655365,0.008992,313.592160,19.446453,152.784440,19.878344,242.449194,18.786345,1.091999,0.431890,0.660109
227.476670,0.308291,67.200274,0.295196,0.020390,0.445547,-0.078703,0.478273,0.288348,0.335687,0.858980,-0.058254,211.576649,19.873697,211.052735,19.527565,164.504543,19.207451,0.320114,-0.346132,0.666246
227.476093,0.036186,67.200871,0.034878,-0.010660,0.045672,0.083455,0.048863,-0.041926,0.037391,-1.121271,-0.020573,4272.527526,16.610655,1667.979978,17.283066,3716.781408,15.822478,1.460588,0.672411,0.788177
227.506947,0.166162,67.202540,0.168942,-0.482828,0.218346,-0.307158,0.239606,-0.120262,0.182729,-0.658144,0.012362,447.975969,19.059231,203.745959,19.565819,322.342464,18.477102,1.088717,0.506588,0.582129
227.465062,0.068170,67.204840,0.068554,-0.253949,0.087035,0.118749,0.095794,-0.009985,0.071074,-0.140491,-0.017244,1726.753475,17.594292,744.535214,18.158829,1455.431275,16.840416,1.318413,0.564537,0.753876
227.475438,0.164848,67.204821,0.156991,0.107512,0.216491,-0.121591,0.226207,0.209801,0.172940,1.213143,0.004649,426.814639,19.111769,197.220668,19.601162,315.597934,18.500061,1.101101,0.489393,0.611708
227.243611,0.095806,67.155688,0.098038,-0.354345,0.126703,0.087049,0.133432,0.036929,0.106313,0.347360,-0.019454,823.741407,18.397890,372.667832,18.910238,624.397039,17.759243,1.150995,0.512348,0.638647
227.241093,0.316409,67.155817,0.348290,0.292046,0.479590,0.473876,0.548467,0.002707,0.361833,0.007480,-0.126448,180.495368,20.046202,129.813048,20.055246,72.419376,20.098259,-0.043013,0.009045,-0.052057
227.290169,0.147766,67.177757,0.139074,-0.447525,0.195251,0.168292,0.199369,-0.077601,0.158387,-0.489945,-0.053304,511.019497,18.916273,254.954180,19.322388,353.156016,18.377979,0.944408,0.406115,0.538294
