ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ra_dec_corr,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp
153.516064,0.300781,-1.960351,0.382593,-0.599667,0.375348,0.023314,0.432453,-0.268426,0.321123,-0.835898,-0.444111,341.464100,19.354004,158.510020,19.838400,227.494744,18.855467,0.982933,0.484396,0.498537
153.513768,0.395771,-1.948007,0.496919,0.070881,0.492444,-0.487031,0.565696,-0.645920,0.405883,-1.591397,-0.468155,257.935803,19.658588,128.888258,20.063009,171.282841,19.163610,0.899399,0.404421,0.494978
153.442952,0.300563,-1.926691,0.372371,-0.690118,0.377484,-0.261560,0.423592,0.222538,0.315675,0.704958,-0.430954,354.764356,19.312517,171.018577,19.755934,257.421514,18.721283,1.034651,0.443417,0.591234
153.545269,0.542383,-1.760248,0.764952,0.242558,0.740730,-0.537747,1.063717,-0.488769,0.672886,-0.726377,-0.341639,185.139441,20.018620,107.934364,20.255642,94.742948,19.806528,0.449114,0.237022,0.212091
153.542811,0.366294,-1.752631,0.369825,-0.654059,0.461266,0.504070,0.440688,-0.168842,0.405577,-0.416301,-0.230090,279.227647,19.572472,137.161929,19.995459,208.839763,18.948362,1.047096,0.422987,0.624109
153.317691,0.189638,-1.772041,0.248119,-0.591717,0.220692,0.284678,0.266490,0.217522,0.226470,0.960489,-0.450173,674.710301,18.614574,313.933332,19.096449,523.357107,17.950901,1.145548,0.481874,0.663673
153.461720,0.080522,-1.753399,0.094549,-0.696920,0.090313,0.214108,0.099658,-0.114037,0.087586,-1.301994,-0.447003,2693.940360,17.111397,1023.244061,17.813595,2371.145943,16.310499,1.503096,0.702198,0.800898
153.426526,0.323584,-1.746521,0.429084,0.182976,0.394631,-0.995599,0.478130,0.073179,0.390724,0.187291,-0.441419,310.769738,19.456270,130.323905,20.050982,235.229907,18.819164,1.231817,0.594711,0.637106
153.431502,0.406096,-1.743426,0.492264,0.115888,0.465548,-0.473936,0.564977,0.627038,0.415508,1.509086,-0.420878,250.716290,19.689411,93.234593,20.414600,187.246121,19.066864,1.347736,0.725189,0.622547
153.431502,0.406096,-1.743426,0.492264,0.115888,0.465548,-0.473936,0.564977,0.627038,0.415508,1.509086,-0.420878,250.716290,19.689411,93.234593,20.414600,187.246121,19.066864,1.347736,0.725189,0.622547
153.524778,0.544000,-1.700041,0.587889,-0.145250,0.677304,-0.059697,0.741633,0.079700,0.662221,0.120352,-0.272326,170.999654,20.104879,89.304471,20.461359,102.258623,19.723646,0.737713,0.356480,0.381233
153.510572,0.618220,-1.695277,0.670867,-0.411176,0.750458,0.287508,0.877712,-1.071156,0.725750,-1.475930,-0.242002,148.666430,20.256834,74.800944,20.653774,109.661888,19.647757,1.006018,0.396940,0.609077
153.405891,0.199126,-1.742279,0.299517,-0.488843,0.269453,0.284906,0.368841,-0.228248,0.211944,-1.076930,-0.591358,742.574532,18.510517,326.984518,19.052225,567.854626,17.862303,1.189922,0.541708,0.648214
153.420487,0.391200,-1.731397,0.504338,-0.692793,0.479396,-0.095655,0.582367,0.099793,0.464629,0.214781,-0.420153,247.659633,19.702728,109.733536,20.237694,161.498479,19.227474,1.010220,0.534966,0.475254
153.420487,0.391200,-1.731397,0.504338,-0.692793,0.479396,-0.095655,0.582367,0.099793,0.464629,0.214781,-0.420153,247.659633,19.702728,109.733536,20.237694,161.498479,19.227474,1.010220,0.534966,0.475254
153.437671,0.698714,-1.718127,0.740887,0.320080,0.689586,0.000739,0.783527,0.067453,0.716931,0.094086,-0.285175,160.542664,20.173391,109.992229,20.235138,79.134876,20.001976,0.233162,0.061747,0.171415
153.437671,0.698714,-1.718127,0.740887,0.320080,0.689586,0.000739,0.783527,0.067453,0.716931,0.094086,-0.285175,160.542664,20.173391,109.992229,20.235138,79.134876,20.001976,0.233162,0.061747,0.171415
153.442218,0.704300,-1.709977,0.979902,-0.762960,0.848580,-1.336788,1.087053,-1.092576,0.796241,-1.372168,-0.565573,140.691283,20.316698,76.349319,20.631529,79.243332,20.000488,0.631041,0.314831,0.316210
153.417280,0.690469,-1.683536,0.756684,0.147059,0.810043,-1.309615,0.818144,-0.898640,0.691485,-1.299578,-0.311881,158.767964,20.185459,90.911367,20.441998,79.872693,19.991899,0.450098,0.256538,0.193560
153.455251,0.193325,-1.680805,0.203193,-0.729239,0.232077,-0.037301,0.229914,0.204834,0.215383,0.951020,-0.347288,762.835098,18.481291,344.383635,18.995935,585.596497,17.828899,1.167036,0.514645,0.652391
153.483601,0.924943,-1.686610,0.973806,-0.835788,1.023208,0.909031,1.148659,-0.074156,1.117613,-0.066353,-0.405123,132.193837,20.384338,106.416745,20.271017,92.601525,19.831350,0.439667,-0.113321,0.552988
153.466402,1.139557,-1.677188,1.062390,-0.143195,1.279704,-0.288083,1.277881,1.541092,1.189949,1.295091,-0.007411,114.179363,20.543398,51.599264,21.056934,74.571639,20.066462,0.990473,0.513536,0.476936
153.479053,0.468762,-1.677510,0.435397,0.231245,0.482453,-0.048135,0.485228,0.698229,0.525055,1.329821,-0.311677,226.738411,19.798553,109.349255,20.241503,173.373573,19.150438,1.091064,0.442949,0.648115
153.421881,0.185138,-1.682568,0.192339,-0.410050,0.218292,0.252526,0.211354,-0.294589,0.193863,-1.519575,-0.362648,849.568236,18.364370,597.262106,18.398130,415.749156,18.200817,0.197313,0.033760,0.163553
153.457418,0.688015,-1.655286,0.796148,0.733581,0.842512,-2.248669,0.919444,-0.993636,0.827625,-1.200587,-0.297567,146.830917,20.270323,74.537666,20.657602,118.077588,19.567476,1.090126,0.387280,0.702847
153.608606,0.376301,-1.745099,0.328119,-0.053233,0.403315,0.323493,0.399630,-0.310005,0.387165,-0.800705,-0.144989,276.384630,19.583582,132.128598,20.036051,184.102405,19.085247,0.950804,0.452469,0.498335
153.595867,0.406283,-1.716509,0.352410,-0.136794,0.494458,0.121145,0.430167,-0.301083,0.404209,-0.744871,-0.096877,256.045322,19.666574,128.186037,20.068941,191.685867,19.041420,1.027521,0.402367,0.625154
153.570458,0.330380,-1.721052,0.281655,-0.738502,0.371605,0.128626,0.351752,-0.544017,0.340225,-1.598991,-0.099846,329.415936,19.393005,140.389594,19.970205,245.422773,18.773108,1.197098,0.577200,0.619898
