ra,dec,Vhel,Vhel_error,mem
39.71254167,-34.37980556,45.2,0.4,0.992
39.7315,-34.23355556,58.9,0.7,0.994
39.76825,-34.26430556,60.3,1.3,0.986
39.74841667,-34.2755,48.9,0.6,0.993
39.739625,-34.28169444,55.7,0.4,0.995
39.76216667,-34.29075,35.9,0.8,0.946
39.744,-34.32416667,61,0.8,0.983
39.74791667,-34.34208333,65.9,0.4,0.993
39.747,-34.35558333,51.6,0.5,0.994
39.78775,-34.52861111,29.4,0.8,0.941
39.77,-34.51830556,45.7,0.4,0.991
39.77829167,-34.47922222,61.2,0.4,0.994
39.73970833,-34.45663889,65.4,0.9,0.991
39.77916667,-34.40130556,65.4,0.7,0.993
39.78329167,-34.37788889,43,0.5,0.989
39.790125,-34.37394444,48,0.6,0.994
39.75575,-34.53311111,48.2,1.2,0.919
39.70929167,-34.45397222,46.1,0.9,0.99
39.69691667,-34.44663889,51.4,1,0.992
39.73195833,-34.42075,46.5,1.1,0.991
39.72254167,-34.41744444,58.7,0.9,0.989
39.73545833,-34.40477778,60,0.8,0.993
39.7475,-34.39380556,63.9,1.9,0.979
39.78508333,-34.23141667,28.5,0.6,0.924
39.803875,-34.27366667,41.5,0.9,0.959
39.77716667,-34.33469444,40.4,0.3,0.986
39.77679167,-34.34719444,64.3,0.5,0.995
39.81879167,-34.25963889,64.8,0.5,0.993
39.83745833,-34.27116667,50.1,0.5,0.99
39.80841667,-34.32038889,54.2,0.5,0.995
39.79008333,-34.33208333,43.5,0.3,0.992
39.80629167,-34.33330556,69.7,0.4,0.992
39.80079167,-34.33575,37.5,0.3,0.984
39.86104167,-34.50822222,53.5,0.6,0.995
39.82816667,-34.49247222,52.6,0.5,0.995
39.84016667,-34.48066667,71.9,0.5,0.99
39.83729167,-34.45236111,53.2,0.5,0.995
39.83304167,-34.41891667,39.9,0.5,0.973
39.80204167,-34.46536111,45.5,0.4,0.989
39.80329167,-34.42841667,47,0.3,0.984
39.80429167,-34.412,45.1,0.9,0.968
39.79491667,-34.41027778,64,0.3,0.995
39.816,-34.39744444,36.1,0.7,0.972
39.81666667,-34.39133333,33.8,0.7,0.967
39.81666667,-34.37725,66,0.3,0.994
39.87495833,-34.24997222,46.9,0.5,0.986
39.859625,-34.27636111,49,0.4,0.994
39.8615,-34.29769444,57.2,0.3,0.996
39.85295833,-34.33294444,57.9,0.4,0.989
39.83191667,-34.33136111,57.5,0.5,0.995
39.82420833,-34.34516667,27.9,0.7,0.907
39.819125,-34.35819444,52.2,0.3,0.995
39.903125,-34.29858333,67.3,0.8,0.993
39.89695833,-34.31791667,47.3,0.5,0.994
39.876375,-34.34188889,61.8,0.7,0.992
39.85895833,-34.36175,44.6,0.4,0.99
39.85416667,-34.36419444,63.4,0.7,0.994
39.85066667,-34.37169444,44.2,1,0.992
39.83583333,-34.37330556,63.3,0.3,0.994
39.91754167,-34.46405556,42.9,2.8,0.993
39.92366667,-34.44672222,62.1,1,0.991
39.9285,-34.44411111,57.6,0.5,0.998
39.936875,-34.39905556,66.9,0.3,0.997
39.93654167,-34.36397222,34.9,0.4,0.985
39.928,-34.33013889,41.3,0.3,0.993
39.93266667,-34.31630556,64.4,0.5,0.987
39.87908333,-34.48972222,76.1,0.6,0.986
39.85545833,-34.46808333,61.2,0.4,0.995
39.89508333,-34.45725,49.5,2,0.99
39.854125,-34.44905556,52.9,0.6,0.994
39.85141667,-34.44033333,42.5,1.1,0.989
39.897625,-34.43508333,69.9,1.1,0.994
39.86320833,-34.41336111,41.9,2.1,0.986
39.87783333,-34.37319444,48.5,0.2,0.993
39.59858333,-34.27736111,68.5,0.4,0.974
39.65291667,-34.27672222,55.2,0.4,0.985
39.56116667,-34.4355,69,0.8,0.969
39.568875,-34.41452778,52.8,1.1,0.985
39.81741667,-34.331,40.7,0.6,0.988
39.78741667,-34.36197222,72.8,1.5,0.989
39.84204167,-34.35952778,53.7,2.3,0.99
39.75975,-34.43422222,51.2,1.8,0.995
39.74754167,-34.43380556,49.5,0.4,0.99
39.87029167,-34.37652778,50.2,0.4,0.995
39.797125,-34.49741667,62,0.6,0.995
39.591875,-34.30575,44.2,1.7,0.98
39.610125,-34.32583333,67.3,1.9,0.987
39.63825,-34.36886111,40.3,2.4,0.984
39.62108333,-34.37033333,67.4,3.6,0.99
39.581875,-34.37922222,53.6,4.4,0.987
39.568375,-34.386,51.6,2.1,0.987
39.666125,-34.25005556,60,1.9,0.993
39.71191667,-34.36163889,62.8,1.6,0.991
39.70454167,-34.37327778,60.2,7.9,0.923
39.70016667,-34.39238889,50.8,4.7,0.989
39.64029167,-34.49038889,58.5,8.8,0.991
39.63941667,-34.4735,78.4,2.2,0.969
39.64858333,-34.4285,62.3,9.8,0.989
39.642875,-34.39936111,49.9,1.3,0.993
39.61470833,-34.50016667,63.7,1.3,0.993
39.58395833,-34.415,68.9,9.6,0.98
39.63391667,-34.38908333,63.9,3.1,0.992
39.70495833,-34.26216667,75.2,3,0.978
39.722,-34.26997222,36.3,1.5,0.973
39.74704167,-34.28863889,57.9,4.4,0.985
39.73133333,-34.30016667,40.6,1.8,0.984
39.7075,-34.31533333,50.9,2,0.992
39.71133333,-34.3355,38.7,6.7,0.98
39.72795833,-34.34738889,51.6,1.4,0.991
39.73179167,-34.35552778,54.7,7.9,0.992
39.75408333,-34.22752778,55.4,1.6,0.99
39.77708333,-34.26675,74.8,2.4,0.982
39.783375,-34.31994444,66.3,1.1,0.993
39.75345833,-34.32402778,46.8,1.4,0.992
39.76225,-34.33338889,61.6,1.4,0.992
39.76233333,-34.36430556,30,1.2,0.906
39.70958333,-34.53038889,52.7,4.2,0.993
39.7015,-34.46227778,57.5,6.1,0.988
39.705375,-34.40144444,58,2.7,0.993
39.655875,-34.51597222,64.2,10.1,0.97
39.683375,-34.47944444,49.6,8.7,0.988
39.68783333,-34.44422222,37,8.5,0.961
39.84991667,-34.23488889,72.4,5.6,0.953
39.83079167,-34.24219444,64.2,0.8,0.993
39.804875,-34.25802778,55.3,2,0.994
39.82225,-34.31247222,65.6,1.1,0.994
39.79483333,-34.37161111,54.2,6,0.983
39.78370833,-34.37294444,49.5,2.7,0.992
39.853125,-34.32713889,39.2,1.6,0.983
39.862875,-34.34036111,77.1,1.1,0.98
39.82970833,-34.35041667,60.9,0.9,0.995
39.83408333,-34.36594444,74.9,8.8,0.985
39.80979167,-34.37833333,72.3,0.9,0.989
39.74579167,-34.49383333,44.4,2.4,0.991
39.78304167,-34.46880556,59.9,1.8,0.993
39.770375,-34.469,80.4,1.2,0.968
39.78708333,-34.44980556,62.9,0.9,0.994
39.77345833,-34.44194444,29.7,1.2,0.946
39.768,-34.422,54.3,0.8,0.993
39.78575,-34.38922222,65.7,1.9,0.992
39.724,-34.50188889,76,3.3,0.978
39.76704167,-34.39811111,50.8,1.2,0.994
39.89841667,-34.27122222,41.7,0.8,0.988
39.89441667,-34.29511111,58.7,1.5,0.994
39.88304167,-34.33272222,59.6,0.8,0.995
39.87379167,-34.33430556,60.1,1.7,0.994
39.896375,-34.34002778,59.5,1.3,0.995
39.87445833,-34.35872222,40,2.4,0.969
39.881125,-34.36686111,48.9,1.5,0.986
39.91975,-34.37805556,50.3,0.9,0.997
39.88845833,-34.37416667,56,1.7,0.996
39.88125,-34.38483333,52.2,1.1,0.996
39.92,-34.40838889,61,1.1,0.998
39.89008333,-34.41163889,43.7,1,0.994
39.89008333,-34.43052778,50.2,0.7,0.995
39.903625,-34.46072222,51.5,0.8,0.998
39.84916667,-34.49405556,45.6,1.4,0.991
39.85958333,-34.48433333,53.5,1.6,0.996
39.86420833,-34.45786111,51.3,2.8,0.996
39.88579167,-34.44455556,75.1,2.9,0.984
39.87225,-34.44330556,46.5,0.6,0.995
39.837,-34.41033333,58.6,2,0.994
39.8145,-34.51302778,59.6,0.9,0.995
39.79820833,-34.5125,48.1,1.7,0.993
39.805875,-34.49988889,42.7,2.5,0.989
39.79579167,-34.47630556,78.2,1.1,0.975
39.81158333,-34.45841667,75.6,0.9,0.976
39.82920833,-34.39480556,58.8,0.8,0.995
39.80691667,-34.38844444,60.7,0.9,0.995
40.06620833,-34.24380556,57.7,1.6,0.994
40.05345833,-34.24555556,61.8,2,0.984
40.0595,-34.25255556,49.4,2.3,0.948
40.09754167,-34.31152778,39.5,2.4,0.967
40.08675,-34.31416667,81.3,1.2,0.966
40.060875,-34.33463889,67.1,0.9,0.994
40.08325,-34.20708333,84.9,1,0.911
40.11116667,-34.25758333,82.7,1.9,0.94
40.10883333,-34.27138889,54.3,1.6,0.995
40.136,-34.29758333,46.7,0.7,0.99
40.12995833,-34.30488889,64.3,3.1,0.992
40.14420833,-34.33008333,48.7,1.4,0.994
40.18075,-34.32802778,65.5,1,0.994
40.189375,-34.32133333,47.4,1.6,0.993
40.1535,-34.30797222,38.6,1.2,0.981
40.114,-34.40991667,40.9,0.4,0.992
40.12741667,-34.40622222,68,1.9,0.994
40.12916667,-34.36161111,48.2,1.4,0.992
40.113625,-34.35880556,47.4,0.6,0.995
40.085875,-34.35230556,61.3,3.5,0.994
40.11870833,-34.35030556,46.3,2,0.992
40.126125,-34.17988889,60.7,0.6,0.995
40.11595833,-34.21633333,60,0.7,0.995
40.11895833,-34.22452778,55.1,3.4,0.989
40.12925,-34.23438889,43.7,0.9,0.987
40.14233333,-34.23777778,47.5,0.5,0.989
40.13779167,-34.27255556,54.2,1.2,0.994
40.15483333,-34.28233333,36,0.7,0.976
40.15958333,-34.15572222,62.6,0.7,0.992
40.14908333,-34.15863889,47.5,0.5,0.994
40.14433333,-34.16405556,61.6,0.8,0.994
40.14954167,-34.18461111,58.7,0.4,0.995
40.188,-34.23483333,46,1.1,0.988
40.15908333,-34.24894444,41.7,2,0.929
40.17483333,-34.25966667,59.3,0.7,0.995
40.18575,-34.26602778,64.4,0.5,0.994
40.24779167,-34.40083333,68.5,1.3,0.991
40.240125,-34.36491667,45.5,4,0.99
40.23608333,-34.34608333,63.9,3.5,0.991
40.230375,-34.33922222,58.6,4.3,0.993
40.23320833,-34.31952778,53.5,1.7,0.994
40.22995833,-34.29605556,57.9,3,0.989
40.20320833,-34.42427778,74.4,2.1,0.985
40.21070833,-34.41680556,53.5,5.9,0.988
40.224375,-34.34863889,55.9,1.1,0.994
40.2045,-34.336,43.9,1.2,0.99
40.20158333,-34.32197222,73.5,1.3,0.965
40.20345833,-34.30530556,55.5,0.5,0.991
40.19575,-34.20944444,48.2,0.4,0.994
40.24833333,-34.21836111,57.9,0.5,0.995
40.18983333,-34.22127778,75,0.8,0.938
40.210875,-34.2285,45.5,0.5,0.992
40.22533333,-34.22713889,55.2,0.8,0.995
40.24745833,-34.22994444,45.4,0.4,0.992
40.19779167,-34.24563889,80.1,0.4,0.963
40.246125,-34.12561111,47.8,0.3,0.994
40.269,-34.13963889,48.8,0.5,0.985
40.26683333,-34.16358333,71.2,0.6,0.955
40.278875,-34.17613889,58.7,0.4,0.994
40.270625,-34.20161111,38.5,1.5,0.921
40.26325,-34.20313889,68.2,0.4,0.991
40.26795833,-34.23094444,41,0.6,0.988
40.24258333,-34.24580556,41,0.5,0.988
40.32345833,-34.44088889,54.7,1.4,0.992
40.30441667,-34.40877778,64.7,1.6,0.984
40.26775,-34.38161111,63.5,1.5,0.991
40.28208333,-34.35863889,73.8,0.4,0.983
40.25758333,-34.35044444,66.9,0.8,0.979
40.28770833,-34.33586111,45.4,0.6,0.99
40.27233333,-34.30030556,42.8,0.5,0.989
40.26466667,-34.30025,50,0.6,0.994
40.275125,-34.44530556,64.7,0.8,0.993
40.25958333,-34.4205,75.4,0.6,0.979
40.26433333,-34.41533333,41.5,1.4,0.973
40.25966667,-34.40094444,52.3,0.5,0.994
40.24475,-34.32475,63.3,0.5,0.993
40.25441667,-34.30197222,49.4,0.5,0.994
40.31854167,-34.15861111,35.3,0.8,0.944
40.333375,-34.20405556,70.3,0.4,0.989
40.31075,-34.21052778,53.5,0.3,0.995
40.34666667,-34.22813889,56,0.4,0.994
40.34579167,-34.26205556,44.5,0.5,0.985
40.36016667,-34.18686111,57.5,0.4,0.994
40.37741667,-34.19722222,62.6,0.4,0.988
40.390375,-34.21875,55.2,0.4,0.99
