center_ra,center_dec
260.0597291666666138,57.92121944444443926
100.40291666666666,-50.96611111111111
227.29724999999996,67.21436111111112
152.11716666666666,12.306500000000002
168.3672083333333,22.152805555555553
153.26208333333332,-1.6147222222222224
39.99708333333333,-34.44916666666666
15.039166666666665,-33.70888888888889
