plus,minus
1.8500238333333527,-1.159572166666635
0.9540833333333438,-0.8854606666666456
1.6546310000000233,-1.0649819999999863
0.22913533333334613,-0.22206666666664887
0.1490146666666874,-0.18916233333331434
0.7542456666666908,-0.74033533333332
0.6512696666666713,-0.7077683333333269
0.927560333333334,-1.1646486666666647
