ra,ra_error,dec,dec_error,pmra,pmra_error,pmdec,pmdec_error,parallax,parallax_error,parallax_over_error,ra_dec_corr,phot_g_mean_flux,phot_g_mean_mag,phot_bp_mean_flux,phot_bp_mean_mag,phot_rp_mean_flux,phot_rp_mean_mag,bp_rp,bp_g,g_rp
152.102922,0.634061,12.289984,0.466115,-0.008058,0.918448,0.949007,0.929176,-0.536109,0.859559,-0.623702,-0.295746,303.130659,19.484291,185.841177,19.678534,315.057911,18.515944,1.162590,0.194242,0.968348
152.102922,0.634061,12.289984,0.466115,-0.008058,0.918448,0.949007,0.929176,-0.536109,0.859559,-0.623702,-0.295746,303.130659,19.484291,185.841177,19.678534,315.057911,18.515944,1.162590,0.194242,0.968348
152.024192,0.918308,12.332318,0.711779,-0.844090,1.365324,0.919547,1.421003,-2.306515,1.272443,-1.812666,-0.293059,211.653294,19.874304,107.795532,20.269886,211.058620,18.950912,1.318974,0.395582,0.923391
152.024192,0.918308,12.332318,0.711779,-0.844090,1.365324,0.919547,1.421003,-2.306515,1.272443,-1.812666,-0.293059,211.653294,19.874304,107.795532,20.269886,211.058620,18.950912,1.318974,0.395582,0.923391
152.096133,0.522315,12.301340,0.387687,-0.040955,0.747308,0.344393,0.760702,-1.157970,0.701431,-1.650866,-0.316724,387.677926,19.217188,235.991694,19.419146,427.766791,18.183903,1.235243,0.201958,1.033285
152.096133,0.522315,12.301340,0.387687,-0.040955,0.747308,0.344393,0.760702,-1.157970,0.701431,-1.650866,-0.316724,387.677926,19.217188,235.991694,19.419146,427.766791,18.183903,1.235243,0.201958,1.033285
152.026090,1.328594,12.295801,1.291586,-0.454733,1.708205,-0.183933,2.068408,-0.615684,1.373608,-0.448224,-0.720745,198.316032,19.944971,129.019838,20.074747,211.855457,18.946821,1.127926,0.129776,0.998150
152.088835,0.675368,12.331239,0.522511,-0.229932,0.979898,-1.167883,0.987687,-0.051110,0.884060,-0.057812,-0.366236,321.166178,19.421541,196.022575,19.620623,352.323181,18.394567,1.226055,0.199081,1.026974
152.171668,0.548659,12.301947,0.449745,0.007989,0.596428,-0.047545,0.673222,0.488485,0.596396,0.819061,-0.712632,594.905255,18.752247,471.866529,18.666840,316.322765,18.511595,0.155245,-0.085407,0.240652
152.090634,0.365841,12.290252,0.298811,0.282374,0.605754,0.891734,0.560553,-0.804018,0.473818,-1.696890,-0.226712,664.629505,18.631916,351.192390,18.987526,824.413344,17.471558,1.515968,0.355610,1.160358
152.125062,2.133241,12.308074,1.830856,0.496102,2.280068,0.053886,2.734789,-0.011757,2.255081,-0.005213,-0.734659,134.296268,20.368206,150.356115,19.908585,187.570015,19.079012,0.829573,-0.459621,1.289194
152.178914,1.171036,12.332057,1.059864,0.032164,1.465120,0.107621,1.622252,0.454090,1.259920,0.360412,-0.687109,238.759269,19.743465,117.901541,20.172590,251.086091,18.762363,1.410227,0.429125,0.981102
152.083881,1.000219,12.296337,0.722161,-0.383377,1.451139,-0.422868,1.435549,3.006715,1.314961,2.286542,-0.231769,193.535642,19.971464,139.287555,19.991608,205.237329,18.981279,1.010328,0.020144,0.990185
152.083881,1.000219,12.296337,0.722161,-0.383377,1.451139,-0.422868,1.435549,3.006715,1.314961,2.286542,-0.231769,193.535642,19.971464,139.287555,19.991608,205.237329,18.981279,1.010328,0.020144,0.990185
152.140324,0.566665,12.259277,0.504610,-0.010376,0.662529,0.132556,0.775638,0.188967,0.600835,0.314508,-0.719990,525.828851,18.886255,237.293984,19.413172,565.514786,17.880810,1.532362,0.526917,1.005445
152.152779,0.964451,12.310529,0.839415,-0.530405,1.111259,-0.395508,1.264457,0.152120,1.032122,0.147386,-0.711729,291.547753,19.526592,165.031498,19.807470,338.034829,18.439516,1.367954,0.280878,1.087076
152.186224,0.655035,12.339062,0.568147,0.190397,0.773434,-1.133457,0.857068,-0.497665,0.709110,-0.701817,-0.691399,436.160422,19.089251,190.264257,19.652996,422.679903,18.196892,1.456104,0.563745,0.892359
152.051113,0.407354,12.388730,0.319889,0.103623,0.640917,0.805105,0.615823,-0.389395,0.541268,-0.719412,-0.295860,540.089712,18.857201,227.065208,19.461012,542.974661,17.924971,1.536041,0.603811,0.932230
152.135857,0.987623,12.302454,0.861476,0.349105,1.129232,1.180043,1.271422,-0.381764,1.079921,-0.353511,-0.604682,323.059542,19.415159,nan,nan,nan,nan,nan,nan,nan
152.135857,0.987623,12.302454,0.861476,0.349105,1.129232,1.180043,1.271422,-0.381764,1.079921,-0.353511,-0.604682,323.059542,19.415159,nan,nan,nan,nan,nan,nan,nan
152.135857,0.987623,12.302454,0.861476,0.349105,1.129232,1.180043,1.271422,-0.381764,1.079921,-0.353511,-0.604682,323.059542,19.415159,nan,nan,nan,nan,nan,nan,nan
152.044960,0.503449,12.348750,0.384244,0.022577,0.852490,-0.005746,0.788309,-0.576275,0.680267,-0.847131,-0.239377,412.279455,19.150387,176.040816,19.737354,435.871132,18.163525,1.573830,0.586967,0.986862
152.113183,1.480653,12.269752,1.070735,-0.673024,2.002649,-1.293942,2.152953,0.839129,2.044846,0.410363,-0.323335,117.368534,20.514486,117.516722,20.176140,132.373756,19.457415,0.718725,-0.338346,1.057072
152.190521,1.304535,12.372760,0.938948,-0.810948,1.417475,0.284074,1.312712,3.255631,1.495856,2.176434,-0.657264,210.844365,19.878460,99.626219,20.355453,195.989213,19.031340,1.324114,0.476994,0.847120
152.190521,1.304535,12.372760,0.938948,-0.810948,1.417475,0.284074,1.312712,3.255631,1.495856,2.176434,-0.657264,210.844365,19.878460,99.626219,20.355453,195.989213,19.031340,1.324114,0.476994,0.847120
152.146376,0.838992,12.307085,0.718368,0.504890,0.963184,-0.298162,1.079688,0.722994,0.904705,0.799148,-0.706723,351.938805,19.322197,213.840979,19.526161,391.305466,18.280630,1.245531,0.203964,1.041567
152.088016,0.551203,12.328663,0.425801,0.328106,0.819448,0.945461,0.812825,0.438106,0.719697,0.608737,-0.307145,369.509041,19.269302,166.788945,19.795971,406.141194,18.240227,1.555744,0.526669,1.029076
152.088016,0.551203,12.328663,0.425801,0.328106,0.819448,0.945461,0.812825,0.438106,0.719697,0.608737,-0.307145,369.509041,19.269302,166.788945,19.795971,406.141194,18.240227,1.555744,0.526669,1.029076
152.131707,0.929630,12.313919,0.800383,-0.930181,1.045203,2.282768,1.208365,1.172242,0.992654,1.180917,-0.720521,326.364124,19.404110,202.828555,19.583565,381.188815,18.309069,1.274496,0.179455,1.095041
152.131707,0.929630,12.313919,0.800383,-0.930181,1.045203,2.282768,1.208365,1.172242,0.992654,1.180917,-0.720521,326.364124,19.404110,202.828555,19.583565,381.188815,18.309069,1.274496,0.179455,1.095041
152.100249,1.432914,12.313070,0.589036,0.815547,1.449011,1.387043,1.495937,-2.063054,1.959689,-1.052746,-0.187559,267.339474,19.620708,185.695954,19.679382,346.364497,18.413086,1.266296,0.058674,1.207623
152.100249,1.432914,12.313070,0.589036,0.815547,1.449011,1.387043,1.495937,-2.063054,1.959689,-1.052746,-0.187559,267.339474,19.620708,185.695954,19.679382,346.364497,18.413086,1.266296,0.058674,1.207623
152.100249,1.432914,12.313070,0.589036,0.815547,1.449011,1.387043,1.495937,-2.063054,1.959689,-1.052746,-0.187559,267.339474,19.620708,185.695954,19.679382,346.364497,18.413086,1.266296,0.058674,1.207623
152.125916,0.709097,12.321818,0.634169,-0.874082,0.892773,-0.258716,0.970415,0.984886,0.768635,1.281345,-0.681873,438.267328,19.084019,241.978773,19.391945,485.185642,18.047150,1.344795,0.307926,1.036869
152.125916,0.709097,12.321818,0.634169,-0.874082,0.892773,-0.258716,0.970415,0.984886,0.768635,1.281345,-0.681873,438.267328,19.084019,241.978773,19.391945,485.185642,18.047150,1.344795,0.307926,1.036869
152.018386,1.956189,12.319479,1.599542,-0.964761,3.291255,1.374052,3.225172,-2.645367,2.812534,-0.940564,-0.297962,102.473098,20.661840,72.284906,20.703770,117.262104,19.589025,1.114744,0.041929,1.072815
152.127086,1.270463,12.328482,1.039580,-0.074326,1.340823,-0.153776,1.535231,0.738546,1.371518,0.538488,-0.721658,233.071477,19.769644,171.665535,19.764681,261.772777,18.717110,1.047571,-0.004963,1.052534
152.103637,1.645220,12.287862,1.264685,0.325006,2.144252,-0.137787,2.369498,2.267606,2.139275,1.059988,-0.415657,115.413304,20.532726,126.131937,20.099325,135.087172,19.435385,0.663940,-0.433401,1.097342
152.196915,0.925051,12.310233,0.772458,-0.881694,0.990597,-0.604217,1.158060,0.308082,0.992341,0.310460,-0.721861,308.565157,19.464998,155.937869,19.869009,317.918287,18.506132,1.362877,0.404011,0.958866
